age,income_band,region,tenure_months,prior_purchases,web_visits_30d,prior_campaign_response,credit_score_band,premium_support_calls_30d,welcome_email_click,first_month_usage_minutes,signup_30d
41.2,3,West,11.1,4,4,1,2,1,1,74.3,1
53.5,2,South,1.0,1,6,1,2,0,0,0.0,0
30.2,1,West,41.3,0,4,0,2,0,0,0.0,0
48.0,3,Midwest,24.1,1,6,0,2,0,0,0.0,0
35.6,2,North,1.0,1,6,0,1,0,0,0.0,0
32.5,2,West,6.9,4,2,0,2,0,0,0.0,0
40.7,2,North,8.9,2,4,0,3,0,0,0.0,0
29.6,3,West,40.1,0,6,0,2,0,0,0.0,0
35.4,4,West,34.3,3,10,1,2,0,0,0.0,0
27.6,1,South,12.1,0,7,0,2,0,0,0.0,0
65.6,2,West,4.1,1,3,0,1,0,0,0.0,0
42.4,1,Midwest,11.7,3,5,0,2,0,0,0.0,0
33.6,3,West,39.9,1,5,0,2,0,0,0.0,0
44.6,2,North,14.5,1,4,0,1,0,0,0.0,0
40.7,3,West,3.0,1,5,0,2,0,0,0.0,0
39.3,2,Midwest,1.0,0,9,0,2,0,0,0.0,0
49.4,3,West,9.7,2,3,1,3,0,0,0.0,0
51.1,2,North,3.9,1,3,0,2,0,0,0.0,0
35.6,4,West,32.8,3,6,0,2,0,0,0.0,0
35.1,1,South,7.8,0,6,0,2,0,0,0.0,0
38.7,2,West,50.4,2,8,0,2,0,0,0.0,0
18.0,3,North,23.1,0,10,0,3,0,0,0.0,0
23.8,3,North,12.0,0,6,0,2,0,0,0.0,0
58.4,1,North,22.6,2,3,0,2,0,0,0.0,0
61.7,4,South,8.4,3,4,0,2,0,0,0.0,0
39.0,2,West,3.7,1,7,0,2,0,0,0.0,0
48.9,1,North,79.9,2,1,0,3,0,0,0.0,0
45.7,2,South,19.9,2,8,0,2,0,0,0.0,0
75.0,2,South,1.0,1,0,0,1,0,0,0.0,0
55.4,3,North,8.9,2,6,0,2,0,0,0.0,0
40.5,2,Midwest,4.2,1,1,0,1,0,1,95.7,1
30.5,2,West,7.2,3,6,0,2,0,0,0.0,0
22.7,2,North,1.4,2,5,0,2,0,0,0.0,0
44.4,2,West,6.7,0,6,0,2,0,0,0.0,0
32.9,4,South,27.6,2,9,0,2,0,0,0.0,0
24.9,4,West,41.2,0,4,0,2,0,0,0.0,0
34.2,2,Midwest,10.2,2,6,0,2,0,0,0.0,0
29.0,1,West,17.7,2,7,0,2,0,0,0.0,0
62.2,4,North,1.0,1,3,0,1,0,0,0.0,0
52.6,1,North,2.3,0,4,0,2,0,0,0.0,0
41.9,1,North,19.3,4,3,0,3,0,0,0.0,0
59.8,1,West,44.1,0,5,1,2,0,0,0.0,0
42.9,1,North,2.2,1,1,0,2,0,0,0.0,0
31.7,3,West,13.0,2,2,0,2,0,0,0.0,0
60.3,2,West,84.5,5,2,0,3,0,0,0.0,0
48.5,4,North,32.2,2,3,0,2,0,0,0.0,0
29.6,1,Midwest,5.3,1,3,0,1,0,0,0.0,0
39.7,2,North,8.1,3,4,0,1,1,0,43.1,1
31.5,4,South,70.9,1,7,0,1,0,0,0.0,0
25.4,3,South,6.0,0,8,0,2,2,1,131.9,1
53.1,3,Midwest,14.0,1,7,0,1,0,0,0.0,0
64.9,1,South,10.5,3,6,0,2,0,0,0.0,0
25.2,3,Midwest,16.2,2,11,0,1,0,0,0.0,0
48.8,2,West,6.5,0,5,0,1,0,0,0.0,0
34.2,2,South,26.5,2,7,0,1,0,0,0.0,0
36.2,3,Midwest,6.4,2,6,0,2,0,0,0.0,0
34.9,3,North,22.1,2,4,0,1,0,0,0.0,0
31.6,3,South,10.6,1,2,1,2,0,0,0.0,0
42.6,3,South,7.0,2,4,0,2,0,0,0.0,0
32.0,1,Midwest,28.5,1,5,0,2,0,0,0.0,0
45.2,2,West,80.6,3,3,1,2,4,1,167.7,1
41.4,3,Midwest,48.9,1,5,0,3,0,0,0.0,0
39.1,2,Midwest,2.2,0,7,0,1,0,0,0.0,0
31.1,2,South,14.5,0,4,1,3,3,1,88.2,1
35.1,1,Midwest,28.5,3,5,0,3,0,0,0.0,0
51.1,2,North,19.8,3,5,0,2,0,0,0.0,0
48.0,4,Midwest,31.1,5,4,0,3,0,0,0.0,0
30.3,2,North,88.6,2,2,1,1,0,0,0.0,0
43.2,2,North,10.1,1,1,0,2,2,0,99.7,1
51.0,3,Midwest,35.4,0,4,0,1,0,0,0.0,0
22.0,1,West,2.4,2,3,0,1,0,0,0.0,0
48.5,4,North,48.9,4,5,0,3,0,0,130.9,1
34.0,2,North,36.2,1,3,0,1,0,0,0.0,0
48.8,4,North,17.7,1,1,0,1,0,0,0.0,0
32.8,1,West,41.3,3,4,0,1,2,1,103.8,1
20.3,1,Midwest,26.4,2,6,0,2,0,0,0.0,0
22.5,2,West,19.3,2,8,0,2,3,1,44.1,1
42.6,2,Midwest,70.1,1,8,0,1,0,0,0.0,0
45.1,3,North,3.3,1,4,0,2,0,0,0.0,0
31.1,1,South,119.0,3,3,0,2,0,0,0.0,0
49.7,3,North,4.0,1,1,0,2,0,0,0.0,0
22.1,1,Midwest,15.7,1,3,0,1,0,0,0.0,0
41.2,3,West,6.3,1,4,0,1,0,0,0.0,0
27.5,3,North,7.6,0,4,1,2,0,0,0.0,0
34.2,2,North,24.0,2,4,0,2,0,0,0.0,0
42.6,1,Midwest,1.0,2,8,0,2,0,0,0.0,0
31.7,3,Midwest,67.8,1,4,0,3,0,0,0.0,0
37.4,1,South,7.9,3,2,0,2,0,0,0.0,0
54.1,1,North,7.6,1,6,0,2,0,0,0.0,0
35.1,3,North,47.8,1,6,0,2,5,1,149.9,1
52.0,4,North,34.7,2,9,0,1,0,0,0.0,0
28.4,4,South,26.7,3,8,0,2,0,0,0.0,0
48.4,2,South,3.8,2,4,0,1,0,0,0.0,0
59.3,2,North,35.2,0,5,0,2,2,1,82.1,1
18.0,4,Midwest,10.7,2,8,0,3,0,0,0.0,0
32.4,2,West,120.0,2,4,0,1,0,0,0.0,0
48.9,2,North,26.7,0,1,0,1,0,0,0.0,0
39.6,4,North,43.4,0,3,0,3,0,0,0.0,0
46.5,1,North,31.8,2,6,0,2,0,0,0.0,0
34.8,1,Midwest,21.6,0,4,0,2,0,0,0.0,0
43.0,3,South,30.2,2,6,0,1,0,0,0.0,0
40.1,1,West,21.8,1,9,0,1,2,1,194.6,1
56.0,2,West,1.3,1,6,0,2,0,0,0.0,0
45.1,2,South,10.2,0,7,0,1,0,0,0.0,0
46.1,2,North,9.1,2,7,1,2,0,0,0.0,0
37.1,4,North,30.0,1,6,0,2,1,1,148.8,1
36.1,1,West,20.6,2,9,0,2,2,0,121.0,1
36.8,2,West,22.6,3,8,0,3,0,0,0.0,0
46.7,1,North,45.1,0,4,0,1,0,0,0.0,0
36.9,3,Midwest,17.9,0,5,0,2,0,0,0.0,0
45.5,3,North,5.9,2,4,1,2,0,0,0.0,0
66.9,2,Midwest,1.0,3,6,0,2,0,0,0.0,0
52.5,1,North,4.2,0,5,0,2,0,0,0.0,0
38.1,3,West,1.0,0,5,0,2,0,0,0.0,0
56.4,2,North,6.5,1,7,0,2,0,0,0.0,0
37.1,1,North,24.2,0,6,0,2,0,0,0.0,0
18.0,2,South,3.9,1,8,0,1,0,0,0.0,0
29.9,2,North,2.1,3,7,0,2,0,0,0.0,0
19.6,4,North,84.9,4,7,0,2,0,0,0.0,0
37.8,3,North,120.0,2,6,0,2,0,0,0.0,0
42.2,3,West,24.3,0,6,0,2,0,0,0.0,0
62.1,4,North,2.8,1,5,0,3,0,0,0.0,0
45.9,3,Midwest,41.4,2,3,0,3,0,0,0.0,0
39.4,4,Midwest,18.6,0,7,0,1,0,0,0.0,0
52.0,1,North,4.8,0,4,1,2,0,0,152.2,1
18.0,2,West,20.6,0,4,0,1,0,0,0.0,0
44.8,3,Midwest,1.0,1,2,0,2,0,0,0.0,0
51.3,2,North,86.2,2,7,0,1,0,0,0.0,0
24.3,1,North,42.0,1,6,0,2,0,0,0.0,0
55.7,2,Midwest,7.3,1,5,0,2,0,0,0.0,0
46.1,2,West,13.0,3,3,1,2,1,0,80.1,1
37.0,2,West,12.1,2,2,0,3,0,0,0.0,0
49.6,2,Midwest,47.4,2,9,0,2,0,0,0.0,0
69.2,2,North,10.5,3,9,0,2,0,0,0.0,0
44.2,4,West,1.2,4,3,0,1,0,0,0.0,0
45.0,3,South,5.8,1,4,0,2,0,0,0.0,0
36.5,3,North,5.8,1,6,0,2,0,0,0.0,0
31.8,4,West,71.5,2,6,0,3,0,0,0.0,0
52.0,2,North,61.9,1,4,0,3,0,0,0.0,0
31.7,2,South,8.6,0,7,0,3,0,0,0.0,0
42.9,1,Midwest,1.0,1,5,0,1,0,0,0.0,0
36.3,4,South,17.5,0,3,0,2,0,0,0.0,0
47.7,1,North,38.3,1,4,0,1,0,0,0.0,0
46.0,3,Midwest,7.5,2,5,0,2,0,0,0.0,0
54.5,2,South,13.9,1,3,0,2,1,1,72.9,1
35.9,4,West,4.6,0,6,0,1,0,0,0.0,0
38.8,2,South,9.5,2,5,0,2,0,0,0.0,0
30.3,3,North,34.1,4,5,0,2,0,0,0.0,0
36.7,2,West,13.4,1,9,0,2,0,0,0.0,0
46.5,2,South,14.2,0,3,0,1,0,0,0.0,0
51.1,2,North,37.4,2,4,0,1,2,0,196.5,1
30.9,4,Midwest,34.5,1,4,0,2,0,0,0.0,0
52.4,2,South,5.0,4,7,0,2,0,0,0.0,0
58.3,4,Midwest,12.9,3,6,0,2,0,0,0.0,0
47.0,3,West,45.3,2,3,1,1,0,0,0.0,0
64.5,3,Midwest,14.6,1,4,1,3,0,0,0.0,0
32.7,2,North,26.0,2,6,0,2,0,0,0.0,0
27.1,2,West,8.8,1,4,0,1,0,0,0.0,0
20.7,1,South,1.5,3,6,0,1,0,0,0.0,0
60.0,4,Midwest,4.3,0,6,0,2,0,0,0.0,0
49.9,4,West,12.3,0,6,0,3,0,0,0.0,0
41.3,3,West,10.5,0,4,1,2,0,0,0.0,0
45.4,2,South,54.2,1,13,0,1,0,0,0.0,0
28.5,1,South,18.9,0,7,0,2,0,0,0.0,0
71.3,4,South,23.7,4,6,1,1,0,0,0.0,0
43.6,1,South,28.0,3,9,1,2,0,0,0.0,0
43.3,3,Midwest,18.2,3,4,0,1,0,0,0.0,0
50.7,2,West,35.2,2,5,0,3,0,0,0.0,0
47.8,2,South,36.7,0,6,0,2,0,0,0.0,0
44.7,3,West,10.4,2,2,0,2,0,0,0.0,0
32.5,1,West,2.1,3,8,0,2,0,0,0.0,0
47.7,2,North,103.1,4,5,0,3,1,1,167.7,1
64.6,4,North,24.7,3,9,0,2,0,0,0.0,0
58.1,3,South,29.6,3,4,0,2,2,0,119.0,1
61.1,3,South,33.9,1,7,0,2,0,0,0.0,0
35.9,3,North,22.8,1,5,1,2,1,1,105.8,1
30.1,1,West,15.3,1,6,0,3,0,0,0.0,0
40.5,1,South,100.3,2,8,0,3,0,0,0.0,0
42.7,2,Midwest,31.2,0,8,1,1,0,0,0.0,0
55.1,2,South,44.9,4,9,0,1,0,0,0.0,0
21.7,2,South,13.9,3,2,0,2,0,0,0.0,0
60.4,3,Midwest,56.4,1,7,0,2,0,0,0.0,0
40.1,1,South,31.6,1,1,0,3,0,0,0.0,0
36.9,3,West,32.9,1,3,1,1,0,0,0.0,0
29.9,1,Midwest,2.2,1,2,0,2,0,0,0.0,0
22.1,1,Midwest,23.1,2,5,0,2,0,0,0.0,0
51.9,2,North,9.8,2,4,0,2,0,0,0.0,0
42.9,3,West,26.5,2,4,0,1,0,0,0.0,0
26.5,1,North,20.2,0,1,1,2,0,0,0.0,0
26.5,2,West,2.8,0,6,1,2,0,0,0.0,0
38.0,3,South,18.1,1,7,0,2,0,0,0.0,0
62.0,1,North,14.4,3,3,0,1,0,0,0.0,0
38.9,2,South,36.0,0,4,0,2,1,1,60.6,1
24.0,4,South,16.8,2,5,0,2,2,1,101.6,1
39.1,2,North,15.7,4,8,0,1,0,0,0.0,0
38.7,1,North,30.5,0,0,0,1,0,0,0.0,0
18.0,3,South,26.5,0,2,0,2,0,0,0.0,0
41.3,2,South,115.4,0,5,0,2,0,0,0.0,0
39.2,1,West,10.4,0,7,0,2,0,0,0.0,0
50.4,1,South,28.0,0,2,1,2,3,1,48.7,1
64.2,1,Midwest,4.4,0,8,1,1,0,0,0.0,0
55.5,1,South,39.2,3,4,0,2,0,0,0.0,0
38.8,2,South,37.0,2,6,1,2,0,0,0.0,0
28.7,2,South,31.1,1,4,1,1,1,0,64.6,1
72.9,2,North,3.0,1,7,0,3,0,0,0.0,0
42.7,4,North,105.3,0,2,1,2,0,0,0.0,0
42.2,3,Midwest,68.6,1,5,0,1,0,0,0.0,0
41.7,4,South,11.1,1,2,0,1,0,0,0.0,0
44.4,2,West,20.7,0,3,0,1,0,0,0.0,0
40.3,1,West,52.7,1,6,0,2,0,1,85.7,1
35.1,2,South,16.4,0,6,1,1,0,0,0.0,0
35.4,3,South,21.9,2,5,0,2,0,0,0.0,0
41.6,1,South,22.2,0,6,0,3,0,0,0.0,0
35.5,1,South,25.1,3,7,0,2,1,1,46.6,1
33.4,2,South,20.6,3,7,0,3,0,0,0.0,0
43.3,2,North,12.5,2,3,0,3,3,0,87.3,1
38.9,2,Midwest,18.6,0,5,1,1,0,0,0.0,0
60.0,1,North,49.2,2,3,1,3,0,0,0.0,0
18.0,2,West,47.9,0,6,0,3,0,0,0.0,0
55.1,3,North,35.5,0,3,0,1,0,0,0.0,0
57.0,2,North,12.8,1,4,0,1,0,0,0.0,0
18.0,3,Midwest,37.0,4,5,1,1,0,0,0.0,0
37.9,2,West,11.8,1,4,0,3,3,1,127.6,1
37.5,2,West,26.2,0,4,1,2,1,1,56.7,1
25.1,1,South,20.1,1,6,0,1,0,0,0.0,0
32.7,2,Midwest,8.6,2,4,1,1,1,1,130.3,1
28.7,1,North,14.5,3,2,0,2,0,0,0.0,0
63.0,2,North,42.6,1,7,0,3,0,0,0.0,0
53.2,2,North,58.5,0,4,0,2,0,0,0.0,0
57.3,1,West,5.5,2,8,0,3,0,0,0.0,0
50.7,2,West,14.6,1,5,0,2,2,0,108.2,1
28.5,1,North,13.6,1,5,0,2,1,0,57.2,1
35.7,1,West,16.1,0,5,0,1,0,1,78.3,1
47.9,2,South,90.1,2,6,0,1,0,0,0.0,0
27.3,4,North,17.6,2,10,0,2,2,1,175.6,1
50.6,2,North,42.5,2,7,0,1,0,0,0.0,0
39.1,2,South,26.2,2,3,0,1,4,1,34.2,1
37.5,3,West,2.7,1,4,0,1,0,0,0.0,0
50.5,3,North,28.6,3,10,1,3,4,0,162.6,1
47.3,4,South,25.0,1,3,1,1,0,1,112.1,1
37.7,4,Midwest,34.1,1,1,0,2,0,0,0.0,0
55.9,3,South,1.9,1,5,0,2,0,0,0.0,0
29.0,4,North,6.6,2,6,1,1,0,0,0.0,0
49.4,1,South,35.2,0,5,0,2,1,0,69.7,1
49.1,3,West,11.1,0,3,0,3,0,0,0.0,0
38.3,4,North,58.0,4,6,0,3,0,0,0.0,0
45.9,3,North,17.5,1,1,0,1,0,0,0.0,0
27.0,4,West,1.0,1,4,0,3,0,0,0.0,0
53.1,1,West,28.8,2,1,0,2,0,0,0.0,0
39.8,2,West,17.3,1,3,0,2,0,0,0.0,0
35.7,4,Midwest,9.2,0,5,0,3,0,0,0.0,0
54.6,2,North,1.0,1,6,0,2,0,0,0.0,0
33.5,3,North,5.3,0,3,1,1,0,0,0.0,0
25.1,1,North,4.2,2,8,0,2,0,0,0.0,0
23.3,3,South,21.0,1,3,0,2,0,0,0.0,0
49.3,4,North,35.2,0,1,0,1,0,0,0.0,0
26.6,2,North,6.4,1,4,0,3,0,0,0.0,0
63.1,1,West,28.7,0,3,0,2,0,0,0.0,0
18.0,1,West,55.2,0,3,0,1,0,0,0.0,0
62.4,4,West,23.3,1,3,0,2,0,0,0.0,0
44.5,3,North,35.9,1,6,0,1,0,0,0.0,0
40.8,1,West,5.5,1,3,0,3,0,0,0.0,0
35.5,1,Midwest,1.9,1,9,0,2,3,0,166.2,1
46.8,3,West,10.9,1,5,0,2,0,0,0.0,0
41.5,3,Midwest,29.6,1,6,0,2,0,0,0.0,0
55.2,1,South,27.8,4,3,0,1,3,1,147.0,1
43.4,2,Midwest,74.5,1,8,0,3,3,1,76.0,1
43.8,3,Midwest,23.9,0,6,0,2,1,1,48.6,1
37.6,2,South,12.7,2,5,0,2,0,0,0.0,0
41.3,4,Midwest,38.3,3,6,0,1,0,0,0.0,0
45.7,2,North,4.0,0,4,0,2,0,0,0.0,0
21.5,3,North,40.2,1,7,0,1,0,0,0.0,0
25.8,2,West,10.9,4,8,0,2,1,0,91.8,1
50.9,4,West,4.0,3,7,0,3,0,0,170.2,1
44.1,2,West,4.2,1,5,0,1,0,0,0.0,0
39.8,1,West,98.6,1,4,0,1,0,0,0.0,0
42.2,2,North,23.4,0,9,0,2,0,0,0.0,0
46.2,4,West,4.6,2,9,1,2,1,1,129.2,1
35.5,2,Midwest,7.5,1,5,0,1,3,1,78.6,1
32.7,2,South,11.2,1,5,1,2,3,0,38.7,1
44.4,2,Midwest,1.4,2,7,0,1,0,0,0.0,0
30.3,1,South,2.8,3,6,0,2,0,0,0.0,0
46.9,1,North,34.4,1,4,0,2,0,0,0.0,0
21.6,2,South,37.1,0,4,0,2,0,0,0.0,0
54.3,3,West,106.6,2,3,0,1,0,0,0.0,0
47.7,3,North,1.7,1,7,0,1,0,0,0.0,0
45.1,3,West,52.8,0,2,0,3,0,0,0.0,0
53.8,4,Midwest,9.2,2,8,0,3,1,1,158.2,1
62.0,2,Midwest,9.5,1,5,0,1,0,0,0.0,0
54.2,3,West,3.3,1,9,0,2,0,0,0.0,0
19.9,1,South,103.0,1,2,0,1,0,0,0.0,0
26.6,1,Midwest,95.1,1,4,0,2,0,0,0.0,0
34.5,1,South,48.0,0,4,0,2,0,0,0.0,0
42.3,2,Midwest,2.3,2,3,0,2,0,0,0.0,0
48.2,1,West,44.2,4,5,0,2,3,1,105.0,1
33.3,2,West,24.2,0,6,0,1,0,0,0.0,0
44.2,3,Midwest,3.3,1,5,0,2,0,0,0.0,0
32.9,2,Midwest,7.3,1,6,1,3,0,0,0.0,0
34.7,2,South,28.0,3,10,0,2,0,0,0.0,0
25.1,2,South,39.0,3,6,0,2,0,0,0.0,0
30.9,1,South,45.2,1,8,0,1,0,0,0.0,0
25.8,1,West,18.8,0,5,0,3,0,1,73.6,1
30.3,1,Midwest,18.4,0,3,0,1,0,0,0.0,0
54.6,1,North,27.7,3,4,1,2,0,0,0.0,0
30.6,3,South,36.1,2,4,0,1,4,1,145.9,1
73.6,3,North,4.5,1,6,0,2,0,0,0.0,0
47.9,2,West,32.3,2,6,0,3,0,0,0.0,0
44.2,2,South,10.0,1,3,0,3,0,0,0.0,0
31.7,3,South,11.6,5,4,0,1,0,0,0.0,0
50.4,1,North,1.9,4,3,1,3,4,1,123.0,1
35.1,1,North,21.3,1,6,0,3,0,0,0.0,0
43.5,2,Midwest,2.4,0,5,0,2,0,0,0.0,0
72.7,3,North,58.6,2,10,0,1,0,0,0.0,0
40.8,2,West,23.3,1,2,0,2,0,1,76.7,1
55.8,3,South,111.2,2,5,1,2,0,0,0.0,0
33.6,1,North,6.8,0,4,1,1,0,0,0.0,0
41.6,2,West,27.3,4,5,0,1,0,0,0.0,0
63.2,1,North,80.1,2,5,0,2,0,0,0.0,0
34.5,3,North,8.5,4,9,0,3,0,0,0.0,0
63.7,4,North,2.4,4,8,0,2,0,0,0.0,0
50.5,2,Midwest,24.1,0,5,0,2,0,0,0.0,0
35.3,1,South,10.9,2,3,1,2,0,0,0.0,0
49.6,2,South,7.7,2,10,0,2,0,0,43.1,1
53.7,1,South,120.0,1,3,0,1,0,0,79.8,1
49.5,2,Midwest,33.7,0,1,1,1,0,0,0.0,0
23.2,2,North,15.9,3,4,0,1,0,0,0.0,0
33.3,4,South,1.2,4,6,1,2,0,0,0.0,0
39.0,2,South,5.1,2,6,0,1,0,0,0.0,0
41.1,1,North,8.5,3,4,0,2,0,0,0.0,0
49.4,1,South,16.0,3,6,0,2,0,0,0.0,0
44.1,1,North,16.5,5,5,1,2,1,0,71.5,1
26.0,1,Midwest,1.0,1,2,0,1,0,0,0.0,0
46.6,3,South,68.9,2,4,0,1,0,0,0.0,0
49.3,1,South,18.8,3,3,0,1,0,0,0.0,0
48.7,4,North,1.0,2,5,1,1,0,0,0.0,0
55.0,2,West,29.0,4,8,1,1,0,0,0.0,0
52.0,2,Midwest,1.8,1,4,0,2,0,0,0.0,0
47.5,2,South,30.7,2,5,0,1,0,0,0.0,0
41.2,3,North,29.0,2,6,0,2,0,0,0.0,0
22.1,2,Midwest,100.7,2,6,1,1,0,0,0.0,0
47.2,2,North,10.0,1,6,1,1,1,1,85.1,1
44.5,2,West,3.7,1,5,0,1,0,0,0.0,0
45.3,4,South,2.3,3,8,0,2,0,0,0.0,0
26.7,2,West,1.8,0,5,0,3,2,0,71.9,1
29.0,2,South,39.9,4,5,0,2,0,0,0.0,0
54.6,2,West,30.4,4,6,0,3,0,1,79.8,1
41.5,1,South,89.4,2,2,0,1,0,0,0.0,0
50.2,1,North,8.9,0,4,0,1,0,0,0.0,0
42.3,1,Midwest,39.0,1,3,0,2,0,0,0.0,0
42.4,3,South,2.3,2,10,0,2,0,0,0.0,0
53.3,2,South,56.2,2,4,0,3,0,0,0.0,0
35.8,3,North,1.3,2,4,0,3,0,0,0.0,0
43.2,3,West,37.2,1,5,0,1,0,0,0.0,0
36.5,1,South,8.8,1,5,1,1,0,0,0.0,0
36.8,2,West,4.8,3,3,0,2,0,0,0.0,0
38.3,3,North,29.3,3,4,0,2,0,0,0.0,0
44.7,3,South,54.3,1,4,0,1,3,1,69.8,1
36.3,3,Midwest,34.7,1,6,1,2,0,0,0.0,0
57.1,3,South,9.0,0,6,0,3,0,0,0.0,0
31.3,1,North,10.5,0,1,1,3,0,0,0.0,0
39.8,3,West,5.0,1,4,0,2,0,0,0.0,0
36.7,2,South,41.7,2,1,0,2,0,0,0.0,0
59.4,2,North,2.7,3,1,0,1,0,0,0.0,0
44.4,1,North,56.0,2,4,0,3,0,1,104.3,1
54.4,3,North,22.1,0,4,1,1,0,0,0.0,0
24.2,2,West,21.3,0,4,1,2,1,1,187.9,1
45.2,3,West,43.7,2,9,1,2,7,1,117.0,1
52.7,3,Midwest,26.4,2,4,0,1,0,0,0.0,0
43.0,4,Midwest,8.7,0,5,0,1,0,0,50.4,1
54.8,3,South,10.3,2,8,0,1,0,0,0.0,0
35.8,1,North,4.6,1,10,0,1,0,0,0.0,0
58.9,4,Midwest,15.0,1,6,0,2,0,0,0.0,0
69.6,3,West,2.8,2,6,0,2,0,0,0.0,0
37.6,3,North,25.4,2,6,0,3,0,0,0.0,0
36.7,4,South,4.4,2,6,0,3,1,1,113.1,1
59.4,1,North,47.9,0,6,0,3,0,0,0.0,0
61.0,1,Midwest,28.9,3,4,0,3,0,0,0.0,0
35.7,2,Midwest,53.3,2,6,0,3,0,0,0.0,0
37.0,3,North,2.2,1,4,0,3,0,1,44.2,1
38.6,2,West,38.4,5,5,1,2,0,0,0.0,0
25.9,3,North,51.0,1,0,0,1,0,0,0.0,0
31.0,2,North,1.1,0,4,0,1,0,0,0.0,0
30.0,3,North,120.0,2,7,0,2,4,0,83.8,1
32.8,3,North,8.6,1,5,0,2,0,0,0.0,0
41.6,1,North,5.7,0,6,0,2,0,0,0.0,0
44.8,3,West,12.9,2,4,0,2,2,1,135.7,1
60.6,3,South,1.0,3,5,0,2,0,0,0.0,0
30.0,2,South,52.1,1,3,0,3,0,0,0.0,0
53.8,2,Midwest,7.5,2,6,0,1,0,0,0.0,0
39.4,1,West,17.7,2,5,0,1,0,0,0.0,0
41.4,3,North,23.4,1,5,0,3,5,1,40.3,1
50.1,2,West,37.6,1,4,0,2,0,0,0.0,0
28.5,2,South,6.9,1,4,0,2,0,0,0.0,0
46.6,2,North,30.3,0,7,0,1,4,0,170.2,1
44.0,2,West,3.0,4,7,1,2,0,0,0.0,0
47.9,3,Midwest,29.2,0,9,0,2,0,0,0.0,0
45.5,3,South,60.4,3,2,0,2,0,0,0.0,0
71.5,2,North,2.1,1,6,0,2,0,0,0.0,0
34.3,3,North,3.0,2,4,0,2,0,0,0.0,0
35.6,3,North,19.6,1,5,0,3,0,0,0.0,0
34.5,2,North,1.1,0,4,1,2,2,1,133.7,1
35.3,1,North,5.0,1,5,0,3,0,0,0.0,0
34.4,4,North,5.1,2,4,0,1,0,0,0.0,0
56.3,3,West,15.8,0,7,0,2,0,0,0.0,0
59.0,3,Midwest,6.9,0,0,0,2,0,0,0.0,0
35.2,1,West,15.5,2,7,0,1,0,0,0.0,0
32.0,3,West,17.7,1,1,0,1,0,0,0.0,0
47.7,2,North,31.5,3,7,1,1,0,0,0.0,0
35.4,3,North,70.0,2,2,0,2,0,0,0.0,0
49.6,4,West,16.8,1,1,1,1,0,0,0.0,0
44.4,4,South,10.5,3,3,1,2,0,0,0.0,0
23.8,4,North,7.2,2,3,0,3,0,0,0.0,0
60.6,1,North,24.2,1,0,1,3,0,0,0.0,0
63.6,4,South,68.7,2,6,0,2,0,0,0.0,0
34.6,1,West,34.7,3,4,0,1,0,0,0.0,0
37.3,4,South,5.5,0,5,0,1,0,0,0.0,0
45.4,2,North,53.7,1,4,0,2,0,0,0.0,0
46.0,3,Midwest,31.9,3,6,0,2,0,0,0.0,0
49.9,1,South,3.3,2,1,1,2,3,1,171.7,1
66.1,3,South,29.9,1,9,0,1,0,0,0.0,0
39.9,1,North,8.2,4,3,0,2,0,0,0.0,0
32.4,2,South,16.2,4,4,0,1,0,0,0.0,0
25.4,3,North,8.6,3,3,0,2,0,0,0.0,0
33.2,3,Midwest,2.1,2,3,0,2,0,0,0.0,0
41.6,1,Midwest,35.1,2,5,0,2,0,0,0.0,0
63.5,2,West,42.3,1,6,0,2,0,0,0.0,0
35.8,1,North,6.3,2,7,1,2,0,0,0.0,0
44.7,3,Midwest,6.6,0,1,0,3,0,0,0.0,0
41.8,4,North,13.5,3,3,0,2,0,0,0.0,0
56.3,3,South,40.0,1,5,0,1,0,0,0.0,0
72.3,1,South,1.9,1,7,0,1,0,0,0.0,0
35.6,2,North,39.7,0,6,0,2,5,1,80.7,1
36.1,4,North,61.4,1,3,0,3,1,0,84.1,1
54.5,1,South,19.8,0,4,0,2,2,1,70.0,1
50.2,2,North,1.5,1,6,0,2,0,0,0.0,0
64.2,2,South,7.5,3,7,0,1,0,0,0.0,0
49.0,3,West,2.8,1,8,0,2,4,1,116.7,1
37.7,4,West,7.2,1,9,0,3,1,1,125.7,1
49.1,2,West,40.1,1,5,1,2,3,0,163.9,1
55.3,3,North,1.4,0,4,1,2,1,1,74.8,1
51.8,2,South,8.0,3,3,0,2,0,0,0.0,0
48.1,2,Midwest,17.5,1,3,0,3,0,0,0.0,0
54.8,2,Midwest,49.7,1,2,0,2,1,0,175.2,1
56.0,2,South,6.9,1,2,0,3,0,0,0.0,0
58.6,1,South,36.2,1,9,0,2,0,0,0.0,0
49.8,3,South,21.0,3,3,0,2,0,0,0.0,0
40.0,1,South,27.1,0,2,1,2,0,0,0.0,0
43.8,1,South,47.5,0,6,1,3,0,0,0.0,0
56.5,2,Midwest,1.0,2,2,0,1,0,0,0.0,0
32.2,1,West,18.1,0,9,0,2,0,0,0.0,0
46.4,2,South,33.0,2,6,0,2,0,0,0.0,0
37.3,2,North,51.8,2,4,0,1,0,0,0.0,0
42.3,3,West,3.4,2,7,0,2,0,0,0.0,0
57.3,4,Midwest,10.0,3,5,0,3,0,0,0.0,0
44.3,3,South,2.0,1,12,0,2,0,0,0.0,0
