id,loan_amnt,term,int_rate,installment,grade,emp_length,home_ownership,annual_inc,verification_status,purpose,dti,delinq_2yrs,earliest_cr_line,open_acc,pub_rec,fico_range_high,fico_range_low,revol_bal,revol_util
68053838,35000, 36 months,13.9,1196.05,C,5 years,OWN,150000.0,Source Verified,credit_card,5.55,0.0,2002-05-01,10.0,0.0,669,665,38086,64.0
40007547,8000, 36 months,12.3,267.21,C,,MORTGAGE,20500.0,Verified,debt_consolidation,23.36,0.0,1993-10-01,9.0,0.0,774,770,1179,9.0
63870069,15425, 36 months,6.8,475.51,A,8 years,RENT,53000.0,Source Verified,credit_card,29.95,0.0,2000-01-01,23.0,0.0,719,715,18681,22.0
32029516,12000, 60 months,10.9,260.85,B,8 years,RENT,50000.0,Source Verified,debt_consolidation,26.31,0.0,2001-12-01,21.0,1.0,729,725,8888,27.0
1058846,15000, 36 months,12.4,501.23,B,7 years,MORTGAGE,61000.0,Verified,debt_consolidation,17.35,0.0,2005-07-01,5.0,0.0,709,705,11926,86.0
69574863,12575, 36 months,11.4,414.56,B,< 1 year,MORTGAGE,100000.0,Source Verified,debt_consolidation,20.61,0.0,2003-08-01,8.0,0.0,664,660,18342,76.0
7093206,35000, 36 months,16.0,1233.96,C,< 1 year,MORTGAGE,90000.0,Source Verified,credit_card,17.5,1.0,1980-11-01,8.0,0.0,704,700,32130,58.0
3352042,20000, 36 months,14.3,686.77,C,10+ years,OWN,92374.13,Verified,home_improvement,6.52,0.0,2005-07-01,8.0,0.0,679,675,8582,54.0
85331584,8000, 36 months,8.5,252.88,A,10+ years,MORTGAGE,64000.0,Source Verified,major_purchase,3.11,0.0,2001-04-01,6.0,0.0,719,715,3298,15.0
67267305,5600, 36 months,10.6,182.39,B,< 1 year,RENT,32000.0,Source Verified,credit_card,18.19,0.0,2012-07-01,4.0,0.0,699,695,4482,95.0
3676060,20000, 36 months,12.1,665.44,B,,MORTGAGE,70000.0,Source Verified,debt_consolidation,24.27,0.0,1996-08-01,9.0,0.0,684,680,44542,73.0
41042352,16000, 36 months,5.9,486.25,A,< 1 year,MORTGAGE,88000.0,Source Verified,debt_consolidation,11.55,0.0,1999-08-01,8.0,0.0,769,765,8781,14.0
10066112,18725, 36 months,13.5,635.71,B,9 years,RENT,48000.0,Verified,debt_consolidation,26.9,1.0,2001-01-01,17.0,0.0,684,680,25506,57.0
61553871,15000, 36 months,5.3,451.73,A,2 years,MORTGAGE,99000.0,Not Verified,credit_card,12.57,0.0,1998-06-01,14.0,0.0,779,775,15017,16.0
88965282,5000, 36 months,8.9,158.98,B,6 years,MORTGAGE,80477.0,Source Verified,home_improvement,16.98,0.0,1999-08-01,9.0,0.0,689,685,11161,74.0
2298259,21000, 36 months,7.6,654.39,A,6 years,MORTGAGE,85800.0,Not Verified,house,7.07,0.0,2006-11-01,10.0,0.0,739,735,9507,18.0
137093599,3200, 36 months,11.0,104.86,B,1 year,RENT,55000.0,Not Verified,credit_card,4.8,0.0,2005-01-01,5.0,0.0,664,660,11229,64.0
63937769,15000, 36 months,6.2,457.97,A,10+ years,MORTGAGE,55000.0,Not Verified,credit_card,18.09,0.0,1995-12-01,20.0,0.0,744,740,16522,19.0
53161606,8000, 36 months,9.9,258.1,B,1 year,MORTGAGE,50000.0,Not Verified,credit_card,36.56,0.0,2003-09-01,18.0,0.0,694,690,18612,41.0
19466440,22000, 60 months,16.2,538.4,D,< 1 year,RENT,55000.0,Source Verified,debt_consolidation,28.53,0.0,1989-01-01,10.0,0.0,714,710,28515,76.0
20478795,27000, 60 months,11.6,596.11,B,10+ years,MORTGAGE,67684.0,Verified,debt_consolidation,25.5,0.0,2002-11-01,10.0,0.0,784,780,6939,18.0
70271762,15000, 36 months,7.3,465.84,A,,MORTGAGE,94116.0,Source Verified,credit_card,24.81,0.0,1995-02-01,10.0,1.0,689,685,27689,90.0
89010263,7500, 36 months,15.5,262.17,C,10+ years,RENT,138000.0,Source Verified,credit_card,13.0,2.0,2008-03-01,7.0,0.0,689,685,5944,42.0
26340460,10125, 36 months,20.0,377.32,E,3 years,RENT,36000.0,Verified,debt_consolidation,19.77,0.0,2008-06-01,21.0,0.0,669,665,6205,26.0
46805222,30000, 36 months,6.3,917.97,A,5 years,MORTGAGE,205000.0,Verified,debt_consolidation,19.34,0.0,1986-12-01,21.0,0.0,729,725,58693,43.0
57254180,32300, 36 months,18.2,1171.78,E,7 years,MORTGAGE,98000.0,Verified,debt_consolidation,3.27,0.0,2002-08-01,16.0,0.0,694,690,7505,28.0
39621314,8200, 36 months,13.6,278.91,C,7 years,RENT,40200.0,Source Verified,debt_consolidation,17.18,0.0,1986-08-01,14.0,1.0,674,670,8673,38.0
61371373,10000, 36 months,7.8,312.86,A,< 1 year,RENT,46000.0,Source Verified,other,4.53,0.0,2006-06-01,25.0,0.0,734,730,11874,11.0
64058165,3000, 36 months,12.5,100.5,C,10+ years,MORTGAGE,103000.0,Not Verified,other,35.91,0.0,2003-05-01,17.0,0.0,689,685,90237,88.0
127800501,10000, 36 months,13.5,339.79,C,10+ years,RENT,40000.0,Source Verified,credit_card,22.14,0.0,2003-05-01,12.0,0.0,694,690,17459,80.0
63506501,5600, 36 months,10.9,183.32,B,,OWN,13886.0,Verified,credit_card,35.52,0.0,1993-07-01,7.0,1.0,684,680,3832,31.0
60005690,35000, 60 months,19.9,927.1,E,10+ years,RENT,130000.0,Verified,debt_consolidation,13.21,0.0,2003-12-01,12.0,0.0,699,695,39379,65.0
109211206,24875, 36 months,13.5,845.23,C,2 years,RENT,90000.0,Source Verified,credit_card,16.56,13.0,2006-01-01,15.0,0.0,699,695,7634,30.0
57284269,2775, 36 months,19.1,101.99,E,10+ years,MORTGAGE,52000.0,Not Verified,other,10.96,2.0,2001-06-01,6.0,0.0,674,670,792,50.0
61542004,30000, 36 months,15.6,1048.95,D,10+ years,MORTGAGE,81000.0,Verified,debt_consolidation,18.37,0.0,1999-01-01,16.0,0.0,664,660,37605,91.0
129157171,4000, 36 months,10.4,129.85,B,10+ years,MORTGAGE,72000.0,Not Verified,other,9.13,0.0,2010-08-01,8.0,1.0,684,680,7268,47.0
65796694,14000, 36 months,9.9,451.68,B,2 years,RENT,74122.0,Source Verified,debt_consolidation,14.31,0.0,1988-03-01,9.0,0.0,694,690,13800,86.0
32489266,21075, 36 months,15.6,736.89,D,10+ years,MORTGAGE,48000.0,Verified,debt_consolidation,29.8,0.0,1991-08-01,19.0,0.0,704,700,49133,75.0
92523075,7000, 36 months,11.4,230.8,B,3 years,RENT,75000.0,Source Verified,debt_consolidation,20.14,0.0,2000-05-01,12.0,1.0,664,660,14610,61.0
134771982,14000, 60 months,12.1,312.35,B,3 years,MORTGAGE,36000.0,Verified,credit_card,13.23,0.0,2002-07-01,6.0,1.0,704,700,13687,36.0
117579193,10000, 36 months,9.9,322.35,B,6 years,OWN,35000.0,Verified,credit_card,53.7,1.0,2004-09-01,20.0,0.0,679,675,13250,48.0
55940793,9000, 36 months,6.8,277.45,A,10+ years,MORTGAGE,75000.0,Source Verified,credit_card,4.53,1.0,1998-04-01,13.0,0.0,699,695,9429,25.0
110038963,20000, 36 months,5.3,602.3,A,10+ years,MORTGAGE,140000.0,Not Verified,home_improvement,13.16,1.0,1995-02-01,17.0,0.0,789,785,25392,25.0
125166908,14150, 60 months,20.0,374.89,D,1 year,RENT,50000.0,Not Verified,debt_consolidation,16.59,0.0,2007-10-01,12.0,0.0,734,730,6419,28.0
96638678,3600, 36 months,8.2,113.21,B,1 year,RENT,55000.0,Source Verified,debt_consolidation,12.7,0.0,2004-12-01,9.0,1.0,694,690,6616,64.0
77180621,4000, 36 months,12.9,134.76,C,3 years,RENT,22000.0,Source Verified,debt_consolidation,12.66,0.0,2008-03-01,3.0,0.0,704,700,10107,92.0
65736047,9000, 36 months,9.1,286.92,B,4 years,OWN,40000.0,Verified,debt_consolidation,33.81,1.0,2006-07-01,7.0,0.0,709,705,6191,93.0
57305084,12000, 60 months,19.9,317.86,E,< 1 year,OWN,37400.0,Source Verified,debt_consolidation,21.57,1.0,2001-08-01,10.0,0.0,679,675,9904,61.0
60525739,8000, 36 months,7.8,250.29,A,6 years,MORTGAGE,60000.0,Source Verified,debt_consolidation,14.42,0.0,1996-12-01,7.0,1.0,669,665,7523,54.0
57783378,35000, 36 months,13.3,1184.86,C,9 years,RENT,83000.0,Verified,debt_consolidation,28.77,0.0,2001-03-01,14.0,0.0,719,715,49394,94.0
99962780,11200, 36 months,7.4,348.34,A,10+ years,MORTGAGE,74000.0,Verified,home_improvement,32.05,0.0,1987-05-01,18.0,0.0,694,690,22542,68.0
68942826,32000, 60 months,16.5,788.25,D,9 years,MORTGAGE,103000.0,Source Verified,credit_card,16.89,0.0,2003-06-01,17.0,0.0,699,695,31437,54.0
94023900,20000, 36 months,13.9,683.46,C,3 years,MORTGAGE,70000.0,Not Verified,debt_consolidation,9.91,1.0,1996-10-01,11.0,0.0,689,685,19928,71.0
63877666,30000, 36 months,16.5,1062.88,D,6 years,RENT,78000.0,Verified,debt_consolidation,23.62,0.0,2002-01-01,15.0,0.0,699,695,20247,75.0
4374669,10000, 36 months,17.2,357.88,C,10+ years,MORTGAGE,58000.0,Not Verified,debt_consolidation,18.81,1.0,1995-04-01,20.0,0.0,689,685,9417,57.0
10158952,10000, 60 months,21.4,273.25,E,3 years,RENT,32911.0,Verified,other,8.42,0.0,2003-02-01,21.0,2.0,684,680,4587,19.0
33190876,15000, 36 months,7.6,467.91,A,< 1 year,RENT,100000.0,Not Verified,debt_consolidation,8.53,1.0,2002-08-01,6.0,0.0,709,705,14252,69.0
87215211,14500, 36 months,5.3,436.67,A,2 years,MORTGAGE,130000.0,Not Verified,credit_card,19.5,0.0,1994-09-01,13.0,0.0,779,775,37084,25.0
85785278,7625, 36 months,13.4,258.72,C,6 years,OWN,19086.0,Verified,credit_card,19.56,0.0,1991-12-01,5.0,0.0,664,660,4032,65.0
71012670,10000, 36 months,11.4,329.62,B,10+ years,MORTGAGE,48000.0,Not Verified,other,26.6,0.0,2001-03-01,7.0,0.0,694,690,3796,13.0
14640079,10000, 36 months,7.0,312.91,A,9 years,MORTGAGE,90000.0,Not Verified,debt_consolidation,25.37,0.0,1996-11-01,10.0,0.0,734,730,15930,53.0
6707439,20000, 60 months,16.7,494.69,C,10+ years,MORTGAGE,54000.0,Verified,debt_consolidation,23.84,0.0,1995-08-01,10.0,0.0,679,675,19352,75.0
55291173,3825, 36 months,17.8,138.02,D,,RENT,12816.0,Verified,debt_consolidation,30.99,0.0,2004-08-01,7.0,0.0,674,670,8730,80.0
63437010,10000, 60 months,21.9,276.14,F,3 years,OWN,38000.0,Verified,other,8.38,0.0,2010-01-01,9.0,0.0,664,660,9396,56.0
32188828,3000, 36 months,8.3,94.55,A,,RENT,24000.0,Source Verified,debt_consolidation,4.0,0.0,1995-10-01,5.0,1.0,669,665,799,9.0
65444862,2400, 36 months,8.1,75.41,B,8 years,OWN,35000.0,Not Verified,home_improvement,28.53,0.0,2007-05-01,14.0,0.0,704,700,11403,74.0
39320671,16000, 60 months,14.9,380.56,C,10+ years,MORTGAGE,85000.0,Source Verified,other,12.42,0.0,2001-10-01,6.0,0.0,684,680,9824,81.0
84496468,12800, 60 months,10.9,278.24,B,10+ years,MORTGAGE,198000.0,Not Verified,major_purchase,14.81,0.0,1999-07-01,9.0,1.0,744,740,9470,34.0
12164906,30000, 36 months,10.9,982.02,B,10+ years,MORTGAGE,218400.0,Verified,debt_consolidation,10.24,0.0,1987-10-01,10.0,0.0,724,720,13703,43.0
92248572,30000, 36 months,19.9,1114.76,D,5 years,MORTGAGE,130000.0,Verified,debt_consolidation,17.67,0.0,1998-08-01,10.0,0.0,674,670,11375,54.0
57649449,35000, 36 months,18.2,1269.73,E,3 years,OWN,155000.0,Verified,home_improvement,1.71,0.0,2008-06-01,3.0,0.0,699,695,8102,85.0
91965248,12000, 36 months,11.4,395.66,B,< 1 year,RENT,85000.0,Source Verified,debt_consolidation,3.44,1.0,1999-08-01,8.0,0.0,694,690,6858,85.0
59181998,10000, 36 months,7.8,312.86,A,2 years,OWN,34800.0,Not Verified,debt_consolidation,30.69,0.0,1999-11-01,15.0,0.0,714,710,6245,14.0
113881364,21000, 60 months,17.0,522.93,D,10+ years,RENT,100000.0,Source Verified,debt_consolidation,5.15,0.0,1996-06-01,4.0,1.0,674,670,7179,40.0
67645650,20275, 36 months,16.5,718.33,D,10+ years,MORTGAGE,58000.0,Not Verified,car,25.55,1.0,2005-04-01,12.0,0.0,714,710,11454,37.0
40523358,10100, 60 months,13.3,231.52,C,4 years,MORTGAGE,47000.0,Not Verified,debt_consolidation,32.12,0.0,1998-12-01,16.0,0.0,729,725,24092,32.0
79310684,10000, 36 months,11.4,329.62,B,10+ years,MORTGAGE,50000.0,Not Verified,debt_consolidation,15.41,0.0,1995-09-01,10.0,0.0,714,710,8914,34.0
120650657,15000, 36 months,9.4,480.08,B,,OWN,80000.0,Not Verified,home_improvement,5.31,0.0,1998-10-01,11.0,1.0,674,670,16343,21.0
54394689,12800, 36 months,12.6,429.38,C,1 year,OWN,110000.0,Source Verified,other,22.28,0.0,2004-12-01,14.0,0.0,684,680,17362,42.0
74541660,21550, 36 months,7.3,669.26,A,8 years,MORTGAGE,70000.0,Source Verified,credit_card,11.42,5.0,1997-05-01,4.0,0.0,684,680,4716,69.0
107402176,10000, 36 months,16.0,351.67,C,< 1 year,OWN,48500.0,Source Verified,debt_consolidation,22.11,0.0,2003-09-01,34.0,0.0,704,700,22329,42.0
61412421,22225, 36 months,9.1,708.51,B,< 1 year,RENT,100000.0,Verified,credit_card,17.74,1.0,1977-12-01,11.0,1.0,689,685,4475,14.0
5794086,17375, 36 months,13.1,586.36,B,7 years,MORTGAGE,49000.0,Source Verified,home_improvement,11.76,0.0,2001-11-01,15.0,1.0,664,660,25477,58.0
68476082,20000, 60 months,15.7,483.93,D,6 years,RENT,57000.0,Verified,debt_consolidation,21.09,0.0,2001-06-01,7.0,0.0,684,680,19727,98.0
4225236,32000, 36 months,8.0,1016.11,A,10+ years,MORTGAGE,114000.0,Verified,debt_consolidation,27.36,0.0,1992-01-01,15.0,0.0,734,730,28133,44.0
47210878,30000, 36 months,11.5,989.71,B,10+ years,MORTGAGE,120000.0,Source Verified,debt_consolidation,30.39,0.0,1997-02-01,12.0,0.0,689,685,120097,87.0
85601764,8500, 36 months,11.4,280.26,B,4 years,OWN,44500.0,Verified,debt_consolidation,26.38,0.0,2007-07-01,15.0,0.0,694,690,8535,72.0
21840964,19450, 60 months,16.2,475.99,D,10+ years,RENT,69000.0,Not Verified,debt_consolidation,22.61,0.0,1995-07-01,15.0,0.0,704,700,28203,63.0
8774868,10625, 36 months,18.5,387.06,D,2 years,RENT,55000.0,Not Verified,debt_consolidation,15.19,0.0,2007-10-01,16.0,0.0,674,670,10809,67.0
42061339,10000, 36 months,6.3,305.99,A,3 years,RENT,151000.0,Not Verified,debt_consolidation,8.5,0.0,1986-09-01,6.0,0.0,724,720,8990,55.0
91278750,12000, 36 months,6.9,370.48,A,4 years,RENT,60000.0,Not Verified,debt_consolidation,8.26,0.0,1994-03-01,11.0,0.0,769,765,11483,19.0
16902640,15000, 36 months,7.6,467.91,A,,MORTGAGE,49860.0,Verified,credit_card,20.6,0.0,1985-08-01,8.0,0.0,749,745,25459,82.0
44896733,17000, 36 months,9.1,541.95,B,10+ years,MORTGAGE,127174.0,Not Verified,debt_consolidation,15.3,0.0,1994-07-01,12.0,0.0,704,700,14652,70.0
65653690,6000, 36 months,9.1,191.28,B,2 years,MORTGAGE,25000.0,Source Verified,credit_card,15.82,0.0,1977-09-01,8.0,1.0,704,700,3810,11.0
1219760,18000, 36 months,14.6,620.9,C,10+ years,RENT,103872.0,Not Verified,debt_consolidation,11.37,0.0,2000-02-01,14.0,0.0,699,695,28940,54.0
92371760,30000, 60 months,15.9,729.39,C,10+ years,RENT,128000.0,Verified,credit_card,7.25,0.0,1999-10-01,9.0,0.0,679,675,23001,87.0
135083625,11500, 60 months,17.4,288.72,D,10+ years,OWN,60000.0,Source Verified,debt_consolidation,17.88,0.0,2002-04-01,12.0,1.0,674,670,3605,23.0
31989377,12500, 36 months,6.0,380.45,A,2 years,MORTGAGE,56383.0,Not Verified,debt_consolidation,13.53,0.0,1998-10-01,12.0,0.0,739,735,0,0.0
20730803,21000, 36 months,7.1,649.58,A,10+ years,MORTGAGE,103000.0,Source Verified,debt_consolidation,18.36,0.0,1999-08-01,9.0,0.0,724,720,39972,81.0
67565884,7250, 36 months,13.6,246.63,C,10+ years,OWN,41000.0,Source Verified,debt_consolidation,28.69,3.0,1986-07-01,8.0,0.0,684,680,2231,57.0
92849621,24875, 60 months,13.4,572.25,C,6 years,MORTGAGE,431700.0,Not Verified,home_improvement,28.73,0.0,1993-12-01,16.0,0.0,774,770,4221,27.0
90127341,12000, 36 months,12.7,403.12,C,3 years,RENT,55000.0,Source Verified,debt_consolidation,15.62,1.0,2011-12-01,14.0,0.0,689,685,6827,22.0
60177278,6000, 36 months,9.1,191.28,B,10+ years,RENT,65873.0,Not Verified,other,31.01,0.0,2001-01-01,16.0,0.0,694,690,24264,62.0
9027473,25000, 36 months,14.0,858.09,C,10+ years,MORTGAGE,81000.0,Verified,debt_consolidation,15.11,0.0,2004-05-01,15.0,1.0,729,725,9832,36.0
1432453,16200, 60 months,7.0,327.71,A,3 years,MORTGAGE,100000.0,Verified,debt_consolidation,19.33,0.0,1989-11-01,13.0,0.0,809,805,23112,22.0
4556424,12600, 60 months,21.9,347.86,E,10+ years,RENT,55000.0,Verified,debt_consolidation,22.95,0.0,2003-11-01,16.0,0.0,689,685,10395,52.0
74632046,10000, 36 months,7.3,310.56,A,< 1 year,OWN,32000.0,Not Verified,debt_consolidation,27.94,0.0,1985-01-01,10.0,0.0,729,725,17221,54.0
22822663,25175, 36 months,14.6,868.4,C,9 years,MORTGAGE,56000.0,Verified,debt_consolidation,21.97,0.0,1998-01-01,9.0,0.0,689,685,8318,32.0
72124325,10000, 36 months,12.9,336.9,C,3 years,RENT,70000.0,Source Verified,credit_card,8.55,0.0,2005-06-01,11.0,0.0,669,665,9930,52.0
65675715,2000, 36 months,9.9,64.53,B,10+ years,OWN,77000.0,Source Verified,debt_consolidation,12.87,0.0,2002-07-01,8.0,0.0,684,680,16139,94.0
92370452,13000, 36 months,15.9,456.98,C,5 years,MORTGAGE,90000.0,Verified,credit_card,15.32,0.0,2008-07-01,17.0,0.0,674,670,21861,65.0
68473646,14000, 60 months,8.4,287.17,B,10+ years,MORTGAGE,68000.0,Not Verified,debt_consolidation,9.4,0.0,2004-07-01,8.0,0.0,764,760,20194,30.0
24735488,22000, 36 months,9.1,701.34,B,10+ years,RENT,61000.0,Source Verified,debt_consolidation,12.77,0.0,2003-10-01,8.0,0.0,704,700,22961,67.0
109414878,22500, 60 months,26.0,677.67,E,,MORTGAGE,45000.0,Not Verified,debt_consolidation,27.01,0.0,2001-12-01,14.0,1.0,674,670,13264,48.0
56020871,24000, 36 months,7.2,743.91,A,2 years,MORTGAGE,126000.0,Not Verified,credit_card,20.3,0.0,1993-06-01,13.0,0.0,694,690,28336,77.0
107306295,35000, 36 months,11.4,1153.17,B,10+ years,MORTGAGE,92000.0,Source Verified,debt_consolidation,14.54,2.0,1995-01-01,18.0,0.0,704,700,35395,60.0
54948198,12000, 60 months,17.5,301.93,D,5 years,MORTGAGE,40000.0,Not Verified,debt_consolidation,26.46,0.0,2002-09-01,15.0,0.0,664,660,7930,17.0
65975426,10000, 36 months,9.7,321.55,B,,RENT,28000.0,Not Verified,debt_consolidation,24.56,0.0,1997-02-01,14.0,0.0,794,790,2610,4.0
1438017,6000, 36 months,12.1,199.63,B,< 1 year,RENT,68000.0,Source Verified,debt_consolidation,7.19,0.0,2001-05-01,6.0,0.0,699,695,7308,66.0
61383527,12000, 36 months,11.5,395.89,B,< 1 year,RENT,50500.0,Not Verified,credit_card,13.95,0.0,2005-12-01,7.0,0.0,664,660,12003,76.0
64350305,15000, 36 months,9.1,478.19,B,10+ years,MORTGAGE,180000.0,Not Verified,credit_card,5.95,1.0,1982-07-01,13.0,3.0,664,660,18733,66.0
1361202,4750, 60 months,20.0,127.18,E,4 years,RENT,35640.0,Verified,debt_consolidation,22.46,0.0,1996-01-01,5.0,1.0,664,660,150,8.0
51166276,28000, 36 months,6.8,863.16,A,2 years,RENT,75000.0,Source Verified,debt_consolidation,17.76,0.0,1999-12-01,10.0,0.0,694,690,30405,70.0
55351573,2800, 36 months,12.6,93.93,C,10+ years,MORTGAGE,58000.0,Verified,vacation,26.19,0.0,1983-01-01,11.0,0.0,689,685,18346,71.0
32208324,8500, 36 months,15.6,297.21,D,10+ years,MORTGAGE,62000.0,Not Verified,debt_consolidation,18.41,0.0,2000-09-01,11.0,0.0,674,670,9603,70.0
99797856,25000, 36 months,15.9,878.81,C,3 years,MORTGAGE,70000.0,Source Verified,debt_consolidation,28.42,2.0,1999-11-01,10.0,0.0,679,675,12248,42.0
13126813,15000, 60 months,15.3,359.3,C,,MORTGAGE,80000.0,Source Verified,debt_consolidation,13.68,0.0,1982-02-01,9.0,1.0,704,700,11002,53.0
63155578,20000, 36 months,9.9,645.25,B,10+ years,MORTGAGE,140000.0,Source Verified,home_improvement,15.87,1.0,1995-02-01,18.0,0.0,674,670,26367,55.0
5944614,6400, 36 months,12.3,213.65,B,< 1 year,RENT,39000.0,Not Verified,credit_card,14.89,0.0,1998-12-01,6.0,1.0,664,660,5583,91.0
94596686,16000, 60 months,14.9,380.56,C,10+ years,RENT,56000.0,Source Verified,debt_consolidation,14.57,0.0,2001-01-01,5.0,0.0,704,700,14980,49.0
39520764,10000, 36 months,9.4,320.29,B,1 year,RENT,48000.0,Not Verified,debt_consolidation,8.95,3.0,1984-01-01,7.0,0.0,679,675,3047,44.0
65782514,7200, 36 months,11.4,237.4,B,1 year,RENT,45000.0,Verified,other,17.17,0.0,2006-09-01,10.0,0.0,699,695,6093,39.0
14700946,7000, 36 months,15.6,244.76,C,4 years,MORTGAGE,48000.0,Verified,debt_consolidation,16.48,0.0,2010-06-01,6.0,0.0,664,660,2615,64.0
10171728,4500, 36 months,14.4,154.83,C,10+ years,OWN,45000.0,Source Verified,debt_consolidation,24.96,0.0,1998-12-01,6.0,1.0,664,660,3641,52.0
7624858,12500, 36 months,12.9,421.12,B,10+ years,MORTGAGE,65000.0,Verified,credit_card,22.71,0.0,2001-11-01,9.0,0.0,694,690,15204,31.0
139113229,7000, 36 months,6.6,215.09,A,3 years,MORTGAGE,75000.0,Not Verified,home_improvement,6.85,0.0,2001-12-01,10.0,0.0,739,735,3354,7.0
7681346,28000, 60 months,17.0,697.38,C,< 1 year,MORTGAGE,125000.0,Source Verified,debt_consolidation,14.73,1.0,2003-03-01,9.0,0.0,689,685,27583,65.0
1551603,18000, 36 months,17.7,648.67,D,10+ years,RENT,50000.0,Not Verified,debt_consolidation,16.63,0.0,2003-08-01,10.0,0.0,674,670,20982,84.0
125962899,16000, 36 months,7.9,501.17,A,,OWN,79000.0,Verified,credit_card,30.72,0.0,2003-11-01,5.0,0.0,774,770,31706,64.0
73345497,6400, 36 months,9.7,205.76,B,1 year,OWN,105000.0,Source Verified,major_purchase,12.02,0.0,1995-07-01,14.0,0.0,674,670,8819,24.0
60266611,10000, 60 months,18.5,256.94,E,10+ years,MORTGAGE,65000.0,Verified,debt_consolidation,13.2,0.0,1992-12-01,6.0,0.0,684,680,11224,100.0
68354971,35000, 36 months,13.4,1186.72,C,2 years,MORTGAGE,112000.0,Verified,credit_card,18.97,0.0,2003-11-01,24.0,0.0,669,665,27802,58.0
65672898,10000, 60 months,10.9,217.38,B,< 1 year,MORTGAGE,94000.0,Not Verified,home_improvement,10.42,0.0,1996-09-01,7.0,2.0,699,695,3526,46.0
91300185,13200, 36 months,18.9,483.8,D,10+ years,MORTGAGE,30000.0,Verified,debt_consolidation,22.02,1.0,1999-01-01,17.0,0.0,699,695,4929,16.0
65037764,15000, 36 months,9.1,478.19,B,10+ years,MORTGAGE,152000.0,Source Verified,home_improvement,20.3,0.0,2001-04-01,12.0,0.0,709,705,18804,57.0
31888253,18475, 36 months,14.4,635.84,C,5 years,MORTGAGE,58000.0,Verified,debt_consolidation,14.44,1.0,2000-12-01,15.0,0.0,714,710,8577,31.0
65735728,3600, 36 months,12.5,120.59,C,< 1 year,MORTGAGE,44000.0,Verified,debt_consolidation,27.81,0.0,2007-08-01,9.0,0.0,694,690,6520,81.0
38497984,12000, 36 months,11.9,398.52,B,2 years,RENT,38000.0,Not Verified,debt_consolidation,25.43,0.0,2009-11-01,10.0,0.0,679,675,11542,84.0
35338437,18000, 60 months,12.3,403.96,C,10+ years,RENT,78000.0,Verified,credit_card,3.37,0.0,1999-01-01,6.0,1.0,674,670,9493,47.0
7720981,26200, 36 months,20.0,976.36,E,< 1 year,OWN,75000.0,Source Verified,home_improvement,15.31,0.0,2006-09-01,12.0,0.0,684,680,13737,63.0
124142441,35000, 60 months,22.9,984.86,E,8 years,MORTGAGE,120000.0,Source Verified,debt_consolidation,17.48,0.0,1995-03-01,14.0,0.0,709,705,27384,65.0
630368,25000, 36 months,14.8,864.56,D,2 years,RENT,47000.0,Verified,credit_card,14.45,0.0,2005-01-01,5.0,0.0,704,700,21098,76.0
94177548,20000, 36 months,12.7,671.38,C,10+ years,RENT,93000.0,Source Verified,debt_consolidation,17.11,0.0,2003-01-01,7.0,0.0,689,685,7337,92.0
77018261,10000, 36 months,7.8,312.86,A,5 years,RENT,53000.0,Verified,debt_consolidation,33.33,1.0,2001-11-01,11.0,0.0,724,720,7225,59.0
39409790,35000, 60 months,11.4,768.69,B,10+ years,RENT,100000.0,Verified,debt_consolidation,22.84,0.0,1990-04-01,24.0,0.0,789,785,32660,20.0
1171981,6000, 36 months,8.0,190.52,A,2 years,RENT,31200.0,Not Verified,medical,27.27,1.0,2001-09-01,8.0,0.0,724,720,15865,74.0
33340527,15550, 36 months,17.5,558.83,D,2 years,MORTGAGE,52000.0,Verified,debt_consolidation,17.01,4.0,2001-02-01,16.0,0.0,669,665,33174,96.0
9004834,11000, 36 months,10.9,360.08,B,4 years,RENT,42000.0,Not Verified,credit_card,18.2,0.0,2005-06-01,10.0,0.0,699,695,4410,46.0
131323557,8500, 36 months,11.9,282.25,B,6 years,MORTGAGE,71000.0,Source Verified,debt_consolidation,13.03,0.0,2007-01-01,7.0,0.0,674,670,7848,71.0
1550732,27150, 36 months,8.0,862.1,A,10+ years,MORTGAGE,85000.0,Verified,credit_card,20.75,0.0,1982-04-01,14.0,0.0,764,760,21007,21.0
102126955,6000, 36 months,10.4,194.99,B,4 years,MORTGAGE,90000.0,Not Verified,credit_card,25.04,0.0,1997-12-01,14.0,0.0,664,660,21338,59.0
73131725,34800, 60 months,10.7,752.31,B,10+ years,MORTGAGE,225000.0,Source Verified,credit_card,18.72,0.0,1984-11-01,16.0,0.0,709,705,147154,63.0
1136231,8000, 36 months,18.2,290.23,D,3 years,RENT,50000.0,Verified,debt_consolidation,12.53,1.0,2004-10-01,8.0,0.0,674,670,6138,97.0
1193410,24500, 60 months,19.9,648.97,E,2 years,RENT,91500.0,Verified,debt_consolidation,9.68,0.0,1998-12-01,11.0,0.0,694,690,15878,46.0
12255717,20325, 36 months,8.0,645.39,A,5 years,MORTGAGE,155000.0,Verified,credit_card,12.48,3.0,1986-01-01,17.0,0.0,674,670,37330,68.0
69874219,6400, 36 months,11.9,212.55,C,5 years,OWN,38000.0,Source Verified,home_improvement,9.85,0.0,1994-06-01,9.0,1.0,664,660,3516,32.0
46620119,11000, 60 months,17.8,278.5,D,,RENT,51000.0,Verified,debt_consolidation,6.31,1.0,1997-04-01,6.0,1.0,669,665,5656,53.0
