age,income_band,region,tenure_months,prior_purchases,web_visits_30d,prior_campaign_response,credit_score_band,premium_support_calls_30d,welcome_email_click,first_month_usage_minutes,lead_id,signup_30d
38.5,1,West,1.8,0,6,1,1,0,0,0.0,4263,0
18.0,1,Midwest,13.3,2,3,0,2,0,0,0.0,8790,0
41.0,4,Midwest,13.3,0,2,0,2,0,0,0.0,27991,0
44.2,1,South,15.8,2,2,0,2,0,0,0.0,9626,0
33.2,3,North,10.4,1,10,0,2,0,0,0.0,8780,0
37.1,4,West,4.1,2,2,1,3,4,1,47.1,31194,1
38.7,2,South,12.1,1,8,1,2,0,0,0.0,7907,0
60.2,1,West,11.8,2,5,0,1,0,0,0.0,28021,0
47.4,2,West,37.8,3,4,0,2,0,0,0.0,9883,0
36.6,1,South,75.9,0,4,0,1,0,0,0.0,35365,0
21.6,2,North,1.0,0,6,0,3,0,0,0.0,2830,0
40.1,4,West,18.0,0,10,0,2,0,0,0.0,11190,0
18.6,2,West,17.9,1,4,0,3,0,0,0.0,38341,0
22.2,2,Midwest,102.3,2,6,0,2,3,0,155.6,38911,1
60.6,1,Midwest,2.6,1,3,0,2,0,0,0.0,33550,0
42.0,4,Midwest,20.4,1,7,0,2,0,0,0.0,36306,0
63.5,1,North,19.5,0,11,0,3,0,0,0.0,17239,0
45.7,2,Midwest,21.8,1,2,0,1,0,0,0.0,30274,0
67.5,1,West,54.1,2,7,0,2,0,0,0.0,20809,0
43.4,1,Midwest,57.3,1,4,0,2,0,0,0.0,6025,0
44.0,2,North,3.8,1,6,0,1,0,0,0.0,32312,0
36.1,3,South,18.7,1,5,0,2,1,1,76.1,15167,1
57.9,2,West,14.8,2,6,0,3,0,0,0.0,20076,0
38.1,4,North,33.9,0,3,0,3,0,0,0.0,4357,0
61.9,2,South,40.1,0,3,0,2,0,0,0.0,19541,0
25.1,3,West,1.0,1,5,0,3,0,0,0.0,32611,0
58.2,4,North,15.7,0,2,0,1,0,0,0.0,6974,0
22.2,2,South,73.0,0,7,0,2,0,0,0.0,32864,0
38.0,4,North,21.5,1,7,0,2,0,0,0.0,12663,0
44.6,1,West,14.8,2,4,0,2,0,0,0.0,5180,0
49.4,3,North,16.0,3,8,0,2,0,0,0.0,2076,0
49.8,4,North,1.0,2,6,0,1,0,0,0.0,35273,0
31.8,3,Midwest,16.3,3,2,0,3,0,0,0.0,30130,0
41.0,1,West,58.1,1,4,0,1,0,0,0.0,26144,0
18.0,2,North,9.9,0,3,0,2,0,0,0.0,25395,0
62.9,3,South,10.0,0,5,1,1,0,0,0.0,21703,0
46.7,3,North,1.6,1,5,1,3,0,0,0.0,4190,0
44.3,3,North,2.6,0,2,1,3,0,0,0.0,32004,0
50.3,3,Midwest,44.6,2,6,0,3,0,0,0.0,27428,0
42.8,2,North,14.0,1,4,1,3,0,0,0.0,10542,0
34.9,1,West,19.4,0,6,0,3,0,0,0.0,36914,0
58.2,3,North,1.0,1,6,0,1,0,0,0.0,4102,0
27.7,1,Midwest,9.0,1,11,1,2,0,0,0.0,38940,0
48.3,2,South,5.3,2,5,0,2,0,0,0.0,21205,0
40.1,2,North,26.7,0,6,0,2,0,0,0.0,104,0
38.1,4,South,8.4,0,2,0,2,0,0,0.0,2813,0
44.1,2,South,5.7,2,6,0,1,0,0,0.0,25131,0
26.8,2,North,7.7,2,1,0,2,0,0,0.0,14364,0
41.7,2,South,47.0,2,2,0,2,0,0,0.0,9875,0
49.4,3,South,1.0,2,5,0,2,0,0,0.0,10344,0
35.0,2,West,13.0,0,5,0,2,0,0,0.0,30002,0
41.7,1,Midwest,18.0,0,5,0,1,0,0,0.0,1056,0
52.0,2,West,9.5,2,9,0,1,0,0,0.0,18331,0
52.6,3,North,12.7,4,6,0,1,0,0,0.0,20544,0
41.8,2,West,15.3,2,3,0,2,0,0,0.0,12745,0
18.0,2,Midwest,23.4,1,3,1,2,0,0,0.0,22830,0
55.5,3,West,46.3,1,11,1,3,4,1,76.0,37569,1
51.1,3,Midwest,24.0,0,3,0,2,0,0,0.0,600,0
33.2,3,West,38.5,4,3,0,2,0,0,0.0,5008,0
22.9,1,West,16.5,1,6,0,1,0,0,0.0,23798,0
43.5,3,West,3.1,3,1,0,1,0,0,0.0,26096,0
58.7,3,South,19.1,2,2,0,3,0,0,0.0,16341,0
53.8,4,South,29.4,2,2,0,3,0,0,0.0,33242,0
38.2,3,North,1.0,0,4,0,1,0,0,0.0,28974,0
31.5,4,West,7.2,0,5,0,2,0,0,0.0,31369,0
50.1,1,Midwest,1.0,0,7,0,1,0,0,0.0,36562,0
35.7,2,West,30.5,0,8,0,3,0,0,0.0,32769,0
57.4,3,North,33.2,3,4,1,2,0,0,0.0,29737,0
21.0,2,Midwest,10.7,0,5,0,2,0,0,0.0,20065,0
26.3,1,North,11.2,1,5,0,2,0,0,0.0,37791,0
41.2,1,West,3.4,1,4,0,1,0,0,0.0,12906,0
45.3,1,South,26.8,3,8,0,2,0,0,0.0,37142,0
56.3,2,West,9.7,1,6,0,2,0,0,0.0,5333,0
59.6,3,West,1.3,2,2,0,3,0,0,0.0,30137,0
23.0,1,South,18.6,1,3,0,3,0,0,0.0,7521,0
58.8,3,West,9.4,2,5,0,1,0,0,0.0,27184,0
40.4,2,South,5.5,0,2,0,3,0,0,0.0,31404,0
51.2,2,West,23.7,1,9,0,2,0,0,0.0,22228,0
35.1,3,Midwest,9.1,6,6,0,1,0,0,110.4,6838,1
75.0,3,South,57.6,1,8,0,3,0,0,0.0,36769,0
29.3,1,West,9.1,0,4,0,3,0,0,0.0,17359,0
61.8,1,West,9.7,0,8,0,2,0,0,0.0,33837,0
34.2,2,West,67.0,0,5,0,1,0,0,0.0,19331,0
63.9,2,South,22.4,1,11,0,3,1,1,88.4,14464,1
38.0,3,Midwest,26.5,4,4,0,2,2,1,56.6,28535,1
41.3,1,North,6.8,3,4,0,1,0,0,0.0,12515,0
34.9,4,South,28.9,3,2,0,2,0,0,0.0,8359,0
34.0,2,West,6.2,2,2,0,2,0,0,0.0,26044,0
53.6,4,West,32.9,1,5,0,2,0,0,0.0,7632,0
46.5,4,Midwest,6.9,3,3,0,2,0,0,0.0,16054,0
43.7,1,South,1.0,0,4,0,2,0,0,0.0,23657,0
40.1,4,North,12.2,1,0,0,3,0,0,0.0,27915,0
20.3,4,West,36.9,0,7,0,1,0,0,0.0,7319,0
39.0,2,South,8.9,0,4,0,2,0,0,0.0,24166,0
30.1,3,West,29.5,0,3,0,2,0,0,0.0,21936,0
31.4,2,North,14.0,1,3,0,2,4,1,157.0,16638,1
46.0,1,Midwest,28.3,1,7,0,2,0,0,0.0,19500,0
62.7,4,South,14.8,0,3,0,1,0,0,0.0,7500,0
44.4,1,North,15.7,1,8,0,2,0,0,0.0,17162,0
31.8,4,South,4.3,1,8,0,3,0,0,0.0,12444,0
41.2,3,North,44.9,3,4,0,3,0,0,0.0,15505,0
33.0,1,Midwest,5.2,2,7,0,1,0,0,0.0,35139,0
45.5,3,West,32.7,4,3,1,1,0,0,0.0,20834,0
43.6,3,South,32.6,1,3,0,2,1,1,94.0,25274,1
56.5,1,South,6.9,2,6,0,2,0,0,0.0,18070,0
31.2,2,South,4.7,0,6,0,2,0,0,0.0,26979,0
20.9,4,Midwest,16.6,2,6,0,2,0,0,0.0,16771,0
42.4,3,West,46.1,1,6,1,2,0,0,0.0,39605,0
46.5,3,South,19.2,2,2,0,2,0,0,0.0,22600,0
27.0,3,South,22.4,1,6,0,3,0,0,0.0,30425,0
25.1,4,South,3.4,0,8,1,3,0,0,0.0,19735,0
56.5,2,Midwest,28.3,2,4,0,2,0,0,0.0,14661,0
67.2,3,North,57.9,2,5,0,1,0,0,0.0,16412,0
30.9,3,North,28.4,2,2,0,2,0,0,0.0,33519,0
50.3,1,Midwest,26.5,2,1,0,1,0,0,0.0,364,0
28.2,2,North,14.9,4,5,1,2,0,0,0.0,39424,0
46.5,1,Midwest,30.8,3,5,0,2,0,0,0.0,29012,0
18.0,3,South,1.0,3,2,0,1,0,0,0.0,5642,0
24.5,2,West,18.7,1,6,1,3,0,0,0.0,34562,0
37.2,3,West,68.4,0,6,0,1,0,0,0.0,6274,0
49.9,1,West,6.3,1,4,0,2,0,0,0.0,34781,0
42.7,2,West,21.9,0,6,1,1,0,0,0.0,198,0
45.5,1,West,9.5,0,4,0,2,0,0,0.0,23825,0
48.4,2,South,5.1,2,7,0,1,0,0,0.0,39877,0
43.9,3,West,90.7,0,5,0,2,0,0,0.0,3167,0
37.1,3,West,14.6,2,8,0,2,0,0,0.0,39950,0
48.6,2,South,83.9,4,3,0,2,0,0,0.0,24534,0
39.3,3,South,43.3,1,9,1,3,0,0,0.0,21675,0
30.8,2,West,1.0,1,8,0,1,0,0,0.0,15948,0
48.4,3,North,43.8,1,5,1,2,0,0,0.0,35955,0
27.6,3,West,12.1,0,6,0,2,0,0,0.0,6217,0
45.8,3,Midwest,89.3,1,2,0,2,5,1,128.7,24621,1
51.5,2,North,105.7,1,5,0,1,0,0,0.0,33803,0
58.3,3,North,17.2,0,5,0,2,0,0,0.0,37080,0
50.2,3,West,25.2,2,10,0,2,0,0,0.0,316,0
55.6,4,North,22.7,0,3,1,3,0,0,0.0,3299,0
26.6,4,South,21.9,1,4,0,1,0,0,0.0,39033,0
24.2,4,South,50.4,1,7,0,1,0,0,0.0,37681,0
53.1,3,North,29.3,1,4,0,1,1,1,127.8,8154,1
56.8,2,West,1.0,1,6,0,1,0,0,0.0,26695,0
32.3,4,North,25.4,1,4,0,1,0,0,0.0,23535,0
41.8,3,North,1.1,1,8,0,1,0,0,0.0,37705,0
33.9,1,South,11.3,1,3,0,2,0,0,0.0,36391,0
18.0,4,North,14.0,1,3,1,2,0,0,0.0,36036,0
25.1,1,South,41.3,0,5,0,1,0,0,0.0,23076,0
28.4,3,West,31.4,0,6,0,1,0,0,0.0,8637,0
47.6,4,Midwest,76.9,1,9,0,2,0,0,0.0,20797,0
48.9,3,Midwest,38.1,3,1,1,1,0,0,0.0,14441,0
75.0,2,West,75.7,1,6,0,2,0,0,0.0,9258,0
29.1,2,West,76.5,1,3,0,1,0,0,0.0,17891,0
37.9,1,Midwest,27.5,2,6,0,1,0,0,0.0,16867,0
36.9,2,North,10.0,2,8,0,2,0,0,0.0,38897,0
23.7,2,North,25.6,4,6,0,2,0,0,0.0,34237,0
52.0,3,South,23.2,2,5,0,2,0,0,0.0,18979,0
30.7,1,South,108.3,2,4,0,2,0,0,0.0,29136,0
57.6,4,North,120.0,0,5,0,2,0,0,0.0,3852,0
69.5,2,West,1.0,2,7,0,2,1,1,98.7,6202,1
44.7,1,South,7.9,0,4,0,1,0,0,0.0,17609,0
46.2,2,Midwest,16.8,3,4,0,3,0,0,0.0,3552,0
62.2,1,North,10.1,4,5,0,2,0,0,0.0,10240,0
67.0,4,West,10.2,3,7,0,2,0,0,0.0,36096,0
51.9,2,West,5.2,2,4,0,2,0,0,0.0,12878,0
57.6,2,West,9.6,2,4,0,1,0,0,0.0,35368,0
39.9,3,West,40.7,3,7,0,3,0,0,0.0,1302,0
54.4,4,South,9.6,4,4,1,3,0,0,0.0,26769,0
47.6,3,Midwest,91.0,1,3,0,2,0,0,0.0,2952,0
36.6,3,North,16.3,1,4,0,2,2,1,101.6,31979,1
35.5,2,North,18.3,1,4,0,3,0,0,0.0,26814,0
37.1,4,Midwest,9.5,0,4,0,3,0,0,0.0,37486,0
31.2,1,Midwest,25.9,1,2,0,3,0,0,0.0,4562,0
36.4,2,West,17.6,2,6,0,1,0,0,0.0,7513,0
37.4,2,West,1.0,2,3,0,1,0,0,0.0,22633,0
45.4,2,North,86.5,4,4,0,2,0,0,0.0,14050,0
25.1,1,North,2.6,2,6,0,2,0,0,0.0,674,0
24.0,1,West,13.8,1,7,0,1,0,0,0.0,12073,0
42.8,1,South,3.3,0,7,0,2,0,0,0.0,22931,0
59.3,2,North,17.2,0,5,0,2,0,0,0.0,33705,0
62.5,3,West,2.0,2,2,0,1,0,0,0.0,18124,0
41.4,4,West,7.7,1,1,0,1,0,0,0.0,32631,0
57.6,2,West,20.5,1,4,0,3,0,0,0.0,1386,0
41.1,2,Midwest,120.0,4,6,0,2,0,0,0.0,35066,0
36.2,4,West,6.4,1,4,1,2,0,0,0.0,34316,0
43.0,1,South,9.1,3,8,0,2,0,0,0.0,2617,0
37.8,3,Midwest,72.5,1,5,0,3,0,0,0.0,11887,0
43.3,3,South,25.1,0,4,0,2,0,0,0.0,8194,0
32.3,2,North,30.3,0,4,0,2,0,0,0.0,6867,0
46.0,1,North,10.6,2,3,0,1,0,0,0.0,38254,0
42.0,2,South,8.9,3,6,0,1,0,0,0.0,29107,0
37.4,3,North,11.0,4,4,0,2,0,0,0.0,6254,0
54.5,2,South,38.1,2,4,0,1,0,0,0.0,2094,0
55.0,2,West,18.8,2,4,0,2,0,0,0.0,32238,0
45.3,2,North,2.5,2,5,0,1,4,0,48.1,33915,1
43.0,1,South,47.3,0,6,0,1,0,0,0.0,38475,0
56.7,1,West,56.1,4,7,0,2,0,0,0.0,1254,0
45.5,1,West,26.9,0,3,0,2,0,0,0.0,19413,0
50.0,1,North,64.1,0,4,0,2,0,0,0.0,7361,0
37.3,2,West,29.4,0,3,0,3,0,0,0.0,3894,0
19.2,1,South,8.5,1,2,1,2,0,0,0.0,32451,0
34.5,2,West,6.4,3,6,0,1,0,0,0.0,33581,0
38.2,3,Midwest,24.0,2,9,0,3,0,0,0.0,22506,0
66.4,1,West,57.0,1,4,0,2,1,1,73.4,21348,1
27.2,1,South,7.7,3,4,0,1,0,0,0.0,15055,0
41.6,2,Midwest,34.1,4,6,0,2,3,1,85.6,18518,1
43.1,2,North,4.5,0,5,0,2,0,0,0.0,2924,0
44.8,2,North,42.5,1,6,0,1,0,0,0.0,36714,0
31.5,4,South,1.0,1,7,0,3,0,0,0.0,18301,0
51.0,1,West,7.1,2,4,1,2,0,0,0.0,14948,0
23.2,3,South,17.4,1,4,0,3,0,0,0.0,6630,0
42.5,3,South,5.9,3,7,0,1,0,0,0.0,4214,0
34.7,2,South,28.4,2,3,1,2,2,0,144.2,21142,1
30.0,2,North,26.8,5,8,0,3,1,1,215.6,5569,1
47.4,2,South,2.1,1,6,0,2,0,0,0.0,26950,0
45.7,2,Midwest,27.1,2,6,1,2,3,1,171.1,12880,1
48.1,1,West,4.6,1,7,0,1,0,0,0.0,5798,0
38.4,4,Midwest,4.5,0,2,0,1,0,0,0.0,24154,0
39.2,3,North,20.7,1,5,0,2,0,0,0.0,26735,0
23.7,3,South,15.2,0,1,0,1,0,0,0.0,17236,0
46.1,2,South,27.6,3,2,0,1,0,0,0.0,29213,0
34.7,2,Midwest,7.1,3,6,0,3,0,0,0.0,17596,0
19.9,4,North,85.4,2,8,1,1,1,0,68.6,32934,1
29.8,3,North,54.3,0,10,0,1,0,0,0.0,34886,0
26.4,2,South,8.6,1,3,0,3,0,0,0.0,29705,0
53.8,2,Midwest,4.1,3,7,0,1,0,0,0.0,26425,0
28.2,4,North,14.4,0,7,0,1,0,0,0.0,10129,0
51.2,4,South,6.9,3,5,0,1,0,0,0.0,30494,0
71.4,2,North,63.0,0,2,0,2,1,1,65.9,16577,1
23.1,1,South,30.9,2,2,0,2,0,0,0.0,29678,0
51.4,2,Midwest,31.1,1,5,1,1,0,0,0.0,21236,0
32.8,1,South,15.9,1,12,0,3,0,0,0.0,20153,0
50.4,2,Midwest,31.4,1,2,0,2,0,0,0.0,13462,0
52.3,3,West,27.7,0,9,0,1,0,0,0.0,12406,0
63.7,3,Midwest,13.5,0,1,0,1,0,0,0.0,33427,0
37.0,4,North,14.9,4,6,0,3,0,0,0.0,24108,0
44.4,2,Midwest,16.3,2,4,0,1,0,0,0.0,36950,0
24.3,2,South,27.7,1,3,0,2,0,0,0.0,44,0
30.4,3,South,74.7,2,1,0,2,0,0,0.0,24092,0
34.0,1,West,19.3,1,6,0,3,0,0,0.0,39829,0
30.5,1,Midwest,1.2,1,4,0,2,0,0,0.0,39736,0
46.6,2,North,14.1,2,6,0,2,0,0,0.0,5593,0
38.3,2,Midwest,8.8,2,2,0,2,0,0,0.0,24978,0
36.7,3,Midwest,16.6,0,3,0,1,0,0,0.0,30679,0
22.6,3,West,3.6,2,10,1,1,1,1,51.9,15360,1
40.1,1,South,8.5,1,5,0,2,0,0,0.0,34031,0
53.8,2,North,20.1,2,6,1,3,0,1,51.6,38134,1
40.1,2,West,55.3,1,5,1,2,0,1,134.4,4665,1
50.0,1,West,20.1,1,2,0,3,0,0,0.0,35319,0
55.0,2,West,38.7,1,4,0,1,0,0,0.0,14060,0
49.1,3,West,1.4,4,5,0,2,0,0,0.0,8839,0
49.4,1,South,113.6,2,4,1,3,2,1,61.7,34203,1
43.8,3,South,1.0,2,4,1,2,0,0,0.0,39250,0
46.0,2,West,51.7,0,10,0,3,0,0,0.0,28416,0
58.5,2,South,17.0,1,3,0,3,0,0,0.0,9103,0
25.9,1,West,5.8,0,3,0,2,0,0,0.0,38842,0
36.5,1,West,56.7,4,4,0,2,0,0,0.0,9823,0
48.6,2,South,17.5,3,6,0,1,0,0,0.0,31749,0
43.3,3,South,11.6,3,6,0,1,0,0,0.0,35921,0
42.8,3,North,1.3,3,6,0,1,0,0,0.0,9643,0
52.3,1,Midwest,61.9,2,10,0,2,0,0,0.0,3730,0
62.1,2,South,53.5,1,3,1,2,1,1,95.5,17143,1
46.2,2,West,16.1,1,3,0,1,0,0,0.0,23725,0
27.2,2,Midwest,120.0,0,5,0,1,0,0,0.0,26664,0
39.8,4,West,4.9,2,4,0,2,0,0,0.0,17572,0
35.4,2,West,9.2,2,7,1,3,0,0,0.0,31809,0
52.8,2,West,10.1,2,5,0,2,0,0,0.0,13836,0
64.6,1,West,7.0,1,5,0,3,0,0,0.0,6223,0
36.6,1,Midwest,120.0,2,5,0,1,0,0,0.0,26216,0
50.4,2,North,17.3,2,5,0,3,0,0,0.0,12536,0
42.4,1,West,48.1,2,3,0,2,0,0,0.0,26347,0
48.5,1,North,15.0,1,5,0,3,0,0,0.0,9704,0
51.2,4,South,41.8,2,3,1,1,0,0,0.0,28675,0
30.0,3,South,26.1,3,3,0,2,0,0,0.0,17662,0
46.4,1,West,5.5,0,5,0,3,0,0,0.0,34490,0
27.6,1,Midwest,38.1,1,9,0,2,0,0,0.0,63,0
54.4,2,West,4.3,0,4,0,2,0,0,0.0,24894,0
33.1,4,South,16.0,2,2,0,3,0,0,0.0,28097,0
61.1,1,South,16.0,0,2,0,1,0,0,0.0,19094,0
28.8,2,South,7.0,2,2,0,2,0,0,0.0,29038,0
41.6,3,South,44.0,1,3,0,2,0,0,0.0,21853,0
54.3,4,Midwest,66.3,2,3,0,2,0,0,0.0,9836,0
35.8,1,West,19.3,0,2,0,1,0,0,0.0,14935,0
30.9,3,Midwest,1.0,0,5,0,2,0,0,0.0,19820,0
19.0,4,Midwest,6.6,1,7,0,3,0,0,0.0,110,0
20.9,2,South,31.3,1,6,0,2,0,0,0.0,20355,0
36.7,2,West,29.8,1,3,0,3,3,1,151.5,34881,1
35.4,1,Midwest,14.4,1,8,0,2,0,0,0.0,38006,0
41.7,3,West,13.2,4,3,0,1,0,0,0.0,35285,0
52.1,3,Midwest,1.0,1,1,0,2,0,0,0.0,20510,0
25.0,3,West,36.3,0,10,0,2,0,0,0.0,3910,0
75.0,1,Midwest,5.1,1,7,0,2,0,0,0.0,27541,0
48.8,2,Midwest,34.4,5,3,0,2,3,1,74.8,17061,1
46.1,2,Midwest,27.5,0,9,0,3,0,1,35.5,6653,1
56.6,1,South,25.6,1,4,0,3,0,0,0.0,9130,0
32.8,4,Midwest,25.2,2,3,1,2,4,0,186.4,15680,1
32.9,3,Midwest,68.3,2,3,0,2,0,0,0.0,6512,0
29.8,2,Midwest,17.5,0,0,0,1,0,0,0.0,34405,0
58.8,1,North,39.0,4,5,0,1,0,0,0.0,2297,0
43.5,4,South,7.6,0,2,0,1,0,0,0.0,37310,0
36.5,2,North,23.3,2,7,0,2,0,0,0.0,37956,0
44.4,2,North,7.8,1,5,0,2,0,0,0.0,29248,0
54.2,3,North,10.9,0,4,0,2,0,0,0.0,6283,0
30.8,3,West,59.7,2,13,0,2,0,0,65.3,32053,1
25.9,1,South,17.2,3,8,0,1,0,0,0.0,23530,0
28.2,2,Midwest,31.4,1,4,1,3,0,0,0.0,4331,0
50.3,3,Midwest,5.7,1,5,0,2,0,0,0.0,17825,0
37.7,2,West,1.0,2,6,0,2,0,0,0.0,2798,0
43.9,1,West,14.7,1,3,1,1,0,0,0.0,12099,0
49.4,3,West,1.0,0,3,0,3,0,0,0.0,38432,0
41.2,1,Midwest,11.4,3,4,0,3,0,0,0.0,35022,0
50.1,3,West,15.1,1,6,0,1,0,0,0.0,39805,0
72.9,4,North,1.0,1,7,0,3,0,0,0.0,654,0
58.7,2,South,20.0,0,7,0,2,0,0,0.0,1856,0
48.4,3,South,16.6,4,8,0,1,0,0,0.0,12862,0
42.6,2,South,34.7,1,2,1,3,2,1,105.4,29679,1
38.1,2,South,32.4,1,3,0,1,0,0,0.0,9113,0
43.4,3,South,1.7,1,6,0,1,0,0,0.0,15192,0
46.3,1,West,7.8,1,6,0,1,0,0,0.0,35836,0
48.1,1,South,8.5,2,4,0,2,0,0,0.0,23261,0
32.0,2,North,4.6,0,1,0,2,0,0,0.0,39595,0
25.9,4,South,51.4,0,8,0,3,0,0,0.0,11109,0
33.1,3,West,1.6,3,7,0,2,0,0,0.0,16167,0
48.2,2,Midwest,9.0,2,9,0,1,0,0,0.0,26004,0
30.9,4,West,8.3,1,5,0,3,0,0,0.0,10900,0
51.6,3,South,28.5,1,6,0,1,0,0,0.0,21023,0
45.3,2,South,60.9,3,1,0,1,0,0,0.0,9133,0
43.1,3,North,50.7,0,1,0,2,0,0,0.0,17148,0
18.0,2,West,2.3,1,4,0,2,0,0,0.0,31197,0
44.4,2,West,1.7,3,6,0,2,0,0,0.0,813,0
52.6,1,Midwest,6.1,2,2,0,2,0,0,0.0,16922,0
33.4,2,North,20.1,1,1,0,2,0,0,0.0,3474,0
41.2,2,North,12.9,4,2,0,3,0,0,0.0,29702,0
37.4,1,Midwest,4.3,2,4,0,1,0,0,0.0,9603,0
47.4,4,North,3.5,1,5,0,2,0,0,0.0,31129,0
28.6,3,North,11.9,1,5,1,2,0,0,0.0,35639,0
38.6,2,South,25.9,1,3,0,2,0,0,0.0,17042,0
41.7,3,West,11.1,2,7,0,2,0,0,0.0,111,0
47.4,3,West,13.5,1,6,0,2,0,0,0.0,27450,0
35.7,3,West,20.7,1,3,0,2,0,0,0.0,21458,0
40.3,1,West,15.5,3,4,0,2,0,0,0.0,3124,0
43.1,2,North,20.9,2,2,0,2,0,0,0.0,13914,0
56.2,2,North,17.8,0,8,1,2,0,0,0.0,15095,0
31.4,2,North,48.5,0,6,0,2,0,0,0.0,36844,0
28.3,2,Midwest,48.7,1,4,0,1,0,0,0.0,31509,0
50.8,3,West,13.4,3,4,0,2,0,0,0.0,14852,0
67.7,2,Midwest,10.1,2,3,1,3,2,1,93.5,234,1
39.0,4,Midwest,2.2,2,5,0,2,0,0,0.0,18716,0
41.5,4,West,49.1,4,1,0,2,0,0,0.0,7956,0
29.2,3,West,1.8,0,2,0,2,0,0,0.0,23501,0
44.6,1,Midwest,55.7,3,5,0,2,0,0,0.0,9040,0
22.5,3,South,57.1,5,7,1,2,0,0,0.0,23142,0
31.4,1,Midwest,7.7,2,6,0,3,0,0,0.0,4402,0
48.7,3,North,11.2,3,5,0,2,0,0,0.0,14694,0
48.7,2,South,20.4,2,4,0,1,0,0,0.0,19006,0
39.0,4,Midwest,41.8,1,5,0,2,0,0,0.0,9513,0
52.1,3,North,5.2,3,2,0,3,0,0,0.0,38142,0
60.6,3,Midwest,16.5,3,4,1,1,0,0,0.0,39608,0
32.7,1,North,60.3,1,4,0,3,0,0,0.0,675,0
40.5,3,North,28.6,1,2,0,2,0,0,0.0,22069,0
27.3,2,West,7.7,1,3,0,2,0,0,0.0,25369,0
31.2,1,Midwest,64.2,1,4,0,3,0,0,0.0,1305,0
33.3,1,Midwest,28.3,2,5,0,2,3,1,76.2,18677,1
25.1,4,South,1.0,0,3,0,2,0,0,0.0,13993,0
46.2,2,Midwest,14.7,2,6,0,1,0,0,0.0,28725,0
32.3,1,West,5.3,0,7,1,1,0,0,0.0,14008,0
46.1,4,West,18.5,2,9,0,3,2,1,73.3,10280,1
66.7,1,Midwest,17.9,2,6,1,3,0,0,0.0,13656,0
75.0,2,North,43.6,2,4,0,2,0,0,0.0,39575,0
39.8,2,Midwest,4.3,0,6,0,2,0,0,0.0,10708,0
61.0,3,South,23.5,2,2,0,3,0,0,0.0,27275,0
57.2,4,South,1.0,2,6,0,2,0,0,0.0,8534,0
31.0,3,North,114.5,1,4,0,2,0,0,0.0,30649,0
37.0,4,Midwest,18.4,1,9,0,1,0,0,0.0,7635,0
28.5,2,Midwest,20.4,0,5,0,1,0,0,0.0,10119,0
46.3,1,North,47.8,2,9,0,3,0,0,0.0,7852,0
51.9,4,South,2.4,0,4,0,2,0,0,0.0,2437,0
42.9,3,Midwest,10.1,1,4,0,1,0,0,0.0,31079,0
48.1,3,Midwest,15.1,0,4,0,2,0,0,0.0,24282,0
45.7,1,West,2.5,3,4,0,1,0,0,0.0,12744,0
46.4,2,North,10.4,1,7,0,3,0,0,0.0,33998,0
39.4,1,West,81.0,2,3,1,1,0,0,0.0,19888,0
47.9,2,North,24.8,0,10,0,2,0,0,0.0,1701,0
43.7,3,North,63.0,1,3,0,1,0,0,0.0,6423,0
51.6,1,West,99.6,2,1,0,2,0,0,0.0,30620,0
32.7,3,Midwest,31.3,2,6,0,2,0,0,0.0,11734,0
53.4,1,South,2.1,3,4,1,2,0,0,0.0,1832,0
49.4,1,South,14.8,0,6,0,2,0,0,0.0,16783,0
21.8,2,West,1.0,2,1,1,3,0,0,0.0,39412,0
38.2,4,South,1.1,6,10,0,3,0,0,0.0,14989,0
53.9,2,Midwest,18.1,1,5,0,3,0,0,0.0,22188,0
36.6,3,West,27.4,1,6,1,2,0,0,0.0,34741,0
51.2,1,Midwest,45.7,1,2,0,1,0,0,0.0,23124,0
60.1,3,North,7.5,0,0,0,2,0,0,0.0,28854,0
49.5,1,North,18.0,4,4,1,3,0,0,0.0,10988,0
41.1,4,West,8.5,3,6,0,2,0,0,0.0,21659,0
36.8,4,West,55.2,1,3,0,2,0,0,0.0,17992,0
23.0,2,North,30.4,0,6,0,1,0,0,0.0,38679,0
40.4,1,South,22.4,2,5,1,3,3,1,31.5,24051,1
52.3,3,South,83.2,1,5,0,3,0,0,0.0,35806,0
42.4,3,West,5.4,1,6,1,2,0,0,0.0,7191,0
51.2,2,North,22.9,1,7,0,2,0,0,0.0,11842,0
40.7,1,South,18.6,3,4,0,2,0,0,0.0,26974,0
23.8,4,South,42.6,0,5,0,2,0,0,0.0,472,0
44.4,3,North,40.9,2,8,0,3,1,0,95.3,8691,1
36.1,2,West,29.1,3,5,0,2,0,0,0.0,14574,0
40.4,2,West,11.2,2,4,0,2,0,0,0.0,1472,0
47.4,1,South,29.5,0,8,0,2,0,0,0.0,12790,0
27.7,2,North,89.8,2,6,0,1,0,0,0.0,12273,0
37.4,4,Midwest,28.3,4,3,0,3,1,1,100.3,8465,1
63.9,3,West,38.6,0,6,1,2,0,0,0.0,34988,0
41.0,3,South,12.5,1,4,0,2,0,0,0.0,18615,0
62.6,1,Midwest,89.6,0,5,0,2,0,0,0.0,38745,0
28.6,2,South,2.5,3,9,0,2,0,0,0.0,12538,0
63.7,2,South,8.2,3,7,0,2,0,0,0.0,10388,0
44.7,4,West,36.2,1,8,0,1,0,0,0.0,19709,0
37.4,4,West,11.7,2,3,0,1,0,0,0.0,37224,0
