id,loan_amnt,funded_amnt,term,int_rate,installment,grade,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,dti,delinq_2yrs,earliest_cr_line,open_acc,pub_rec,fico_range_high,fico_range_low,revol_bal,revol_util,total_pymnt,last_pymnt_d,recoveries,loan_length,term_num,ret_PESS
79785416,3600,3600, 36 months,10.7,117.44,B,6 years,RENT,64000.0,Verified,2016-06-01,Charged Off,other,6.31,0.0,2011-08-01,12.0,1.0,684,680,6151,28.0,1450.1,2017-04-01,277.85,9.9878845,36,-19.90648
11975535,9000,9000, 36 months,10.9,294.61,B,2 years,RENT,75200.0,Not Verified,2014-02-01,Fully Paid,moving,29.91,0.0,2005-07-01,17.0,0.0,759,755,1957,42.0,10611.198,2017-03-01,0.0,36.92889,36,5.967401
63514626,18250,18250, 60 months,19.1,475.33,E,6 years,MORTGAGE,37400.0,Source Verified,2015-11-01,Charged Off,credit_card,34.4,0.0,1999-01-01,12.0,0.0,689,685,37672,75.0,11911.85,2017-12-01,0.0,25.002567,60,-6.945918
64220564,16000,16000, 36 months,5.3,481.84,A,< 1 year,RENT,140000.0,Verified,2015-11-01,Fully Paid,credit_card,6.72,1.0,1985-03-01,11.0,0.0,689,685,11442,61.0,17233.16,2018-07-01,0.0,31.967802,36,2.5690835
16461499,4200,4200, 36 months,9.1,133.9,B,< 1 year,MORTGAGE,160000.0,Not Verified,2014-05-01,Fully Paid,home_improvement,13.11,2.0,1983-05-01,5.0,0.0,709,705,14089,80.0,4702.14,2016-02-01,0.0,21.05998,36,3.9852393
1254366,14950,14950, 36 months,12.1,497.42,B,10+ years,RENT,50000.0,Source Verified,2012-05-01,Fully Paid,debt_consolidation,14.98,0.0,1999-03-01,7.0,0.0,699,695,13328,86.0,17863.4,2015-01-01,0.0,32.033512,36,6.4958763
46716443,4000,4000, 36 months,12.6,134.18,C,2 years,RENT,15000.0,Not Verified,2015-04-01,Fully Paid,debt_consolidation,14.64,0.0,2010-07-01,7.0,0.0,709,705,2525,30.0,4748.3286,2018-01-01,0.0,33.052013,36,6.2360716
63396957,13000,13000, 36 months,6.8,400.75,A,7 years,MORTGAGE,100000.0,Source Verified,2015-10-01,Fully Paid,credit_card,11.69,0.0,1997-09-01,8.0,0.0,719,715,12939,63.0,14247.982,2017-10-01,0.0,24.01692,36,3.1999547
64862736,17325,17325, 36 months,16.9,617.6,D,10+ years,MORTGAGE,120000.0,Verified,2015-11-01,Charged Off,home_improvement,9.65,1.0,2002-10-01,6.0,0.0,664,660,3245,95.0,12295.56,2017-03-01,2318.48,15.967474,36,-9.676654
6570316,2400,2400, 36 months,15.8,84.24,C,10+ years,MORTGAGE,49000.0,Not Verified,2013-08-01,Fully Paid,debt_consolidation,21.21,0.0,1982-03-01,7.0,0.0,739,735,6154,27.0,3048.1309,2016-09-01,0.0,37.027454,36,9.001818
133715403,3000,3000, 36 months,13.0,101.17,C,2 years,RENT,39900.0,Not Verified,2018-05-01,Fully Paid,small_business,6.32,0.0,2009-06-01,14.0,0.0,689,685,3432,12.0,3089.539,2018-08-01,0.0,3.0226493,36,0.9948785
87644387,22400,22400, 60 months,14.4,526.92,C,10+ years,MORTGAGE,50000.0,Source Verified,2016-08-01,Fully Paid,other,2.88,1.0,2001-06-01,14.0,0.0,689,685,3542,17.0,23755.395,2017-01-01,0.0,5.0267973,60,1.2101737
75301492,24000,24000, 36 months,14.4,825.64,C,8 years,RENT,120000.0,Not Verified,2016-03-01,Fully Paid,small_business,10.16,0.0,2002-11-01,8.0,0.0,719,715,13699,41.0,27743.088,2017-07-01,0.0,16.000328,36,5.198733
69933632,5000,5000, 36 months,9.0,160.87,B,9 years,RENT,46000.0,Not Verified,2016-01-01,Fully Paid,debt_consolidation,35.32,0.0,2002-03-01,12.0,0.0,694,690,7549,22.0,5713.956,2018-02-01,0.0,25.035421,36,4.759707
57204557,28000,28000, 36 months,5.3,843.22,A,< 1 year,OWN,130000.0,Not Verified,2015-07-01,Fully Paid,credit_card,18.22,0.0,2001-01-01,16.0,0.0,724,720,24678,48.0,30295.926,2018-04-01,0.0,33.019157,36,2.733245
1125868,21000,21000, 36 months,14.6,724.38,C,10+ years,RENT,109000.0,Verified,2012-02-01,Fully Paid,debt_consolidation,13.06,0.0,1994-09-01,10.0,0.0,699,695,11085,63.0,26077.58,2015-03-01,0.0,36.92889,36,8.05965
69237118,15000,15000, 60 months,13.9,348.95,C,,OWN,45000.0,Verified,2016-01-01,Charged Off,debt_consolidation,20.56,0.0,1999-09-01,9.0,0.0,699,695,29492,56.0,7665.24,2017-12-01,0.0,22.998419,60,-9.779679
49307429,35000,35000, 36 months,8.1,1099.69,B,2 years,MORTGAGE,510000.0,Verified,2015-06-01,Fully Paid,debt_consolidation,12.21,0.0,1996-02-01,18.0,0.0,729,725,207177,57.0,38541.54,2017-01-01,0.0,19.055832,36,3.3728943
133241607,5000,5000, 36 months,20.3,186.82,D,10+ years,MORTGAGE,51188.0,Not Verified,2018-06-01,Fully Paid,debt_consolidation,27.34,1.0,2000-12-01,10.0,0.0,719,715,4238,24.0,5682.2324,2019-03-01,0.0,8.969383,36,4.5482163
71463368,32000,32000, 36 months,9.7,1028.8,B,10+ years,MORTGAGE,400000.0,Source Verified,2016-03-01,Fully Paid,debt_consolidation,10.59,0.0,1987-02-01,9.0,0.0,679,675,91195,88.0,36613.484,2018-08-01,0.0,29.010862,36,4.8057127
20388529,12000,12000, 60 months,13.3,275.2,C,2 years,MORTGAGE,116500.0,Not Verified,2014-07-01,Charged Off,debt_consolidation,15.59,0.0,2002-12-01,11.0,0.0,739,735,20788,55.0,5805.09,2015-12-01,1126.69,17.01883,60,-10.32485
58370796,35000,35000, 60 months,19.9,927.1,E,7 years,RENT,130000.0,Verified,2015-09-01,Fully Paid,other,1.53,0.0,2011-11-01,1.0,0.0,684,680,6303,97.0,52609.69,2019-03-01,0.0,41.95569,60,10.06268
56994883,20000,20000, 36 months,7.8,625.72,A,10+ years,RENT,60000.0,Source Verified,2015-08-01,Charged Off,other,11.18,0.0,1999-08-01,11.0,2.0,684,680,19092,49.0,16488.62,2017-09-01,854.39,25.035421,36,-5.852301
26859743,4450,4450, 36 months,14.9,154.24,C,,OWN,10014.0,Verified,2014-09-01,Fully Paid,debt_consolidation,34.89,1.0,2002-10-01,8.0,0.0,689,685,3949,43.0,5517.135,2017-03-01,0.0,29.963654,36,7.9935184
39581182,29000,29000, 36 months,11.9,963.08,B,10+ years,MORTGAGE,129000.0,Source Verified,2015-01-01,Fully Paid,debt_consolidation,16.12,3.0,2001-12-01,15.0,1.0,674,670,46377,87.0,34647.88,2018-01-01,0.0,36.008953,36,6.491815
12626305,10650,10650, 36 months,23.4,414.65,F,4 years,MORTGAGE,45000.0,Source Verified,2014-03-01,Charged Off,debt_consolidation,29.31,0.0,2002-03-01,14.0,0.0,664,660,21005,64.0,12024.85,2016-08-01,0.0,29.043718,36,4.3031287
21420081,7000,7000, 36 months,6.0,213.05,A,,MORTGAGE,52000.0,Source Verified,2014-07-01,Fully Paid,credit_card,4.25,0.0,1978-03-01,7.0,0.0,824,820,5606,6.0,7386.2593,2015-09-01,0.0,14.029036,36,1.8393298
17634179,14000,14000, 36 months,14.4,481.83,C,2 years,MORTGAGE,53500.0,Not Verified,2014-06-01,Fully Paid,debt_consolidation,25.44,0.0,1993-06-01,10.0,2.0,664,660,11780,89.0,16549.36,2016-01-01,0.0,19.022978,36,6.069903
115699570,35000,35000, 36 months,17.0,1249.42,D,,MORTGAGE,73000.0,Verified,2017-08-01,Charged Off,debt_consolidation,9.19,0.0,2009-10-01,16.0,1.0,719,715,14941,28.0,2465.61,2017-10-01,0.0,2.004148,36,-30.985134
66640156,6000,6000, 36 months,5.3,180.69,A,10+ years,OWN,100000.0,Source Verified,2015-12-01,Fully Paid,home_improvement,17.7,0.0,1990-12-01,12.0,0.0,834,830,118418,0.0,6398.292,2018-06-01,0.0,29.99651,36,2.2127333
77418597,35000,35000, 36 months,10.7,1141.72,B,< 1 year,RENT,160000.0,Source Verified,2016-04-01,Fully Paid,other,15.36,4.0,1997-06-01,16.0,0.0,669,665,39824,60.0,40855.0,2018-10-01,0.0,29.99651,36,5.5761905
1104817,14000,14000, 36 months,6.0,426.1,A,3 years,RENT,220000.0,Source Verified,2012-01-01,Fully Paid,other,0.61,0.0,2003-04-01,9.0,0.0,779,775,3560,4.0,14820.15,2013-03-01,0.0,13.9633255,36,1.9527391
110752788,19200,19200, 60 months,16.0,467.12,C,1 year,RENT,100000.0,Verified,2017-06-01,Fully Paid,debt_consolidation,22.49,0.0,2006-03-01,11.0,0.0,684,680,19234,85.0,22248.271,2018-07-01,0.0,12.977679,60,3.1752827
116266157,15000,15000, 60 months,19.0,389.36,D,3 years,RENT,51000.0,Source Verified,2017-09-01,Charged Off,debt_consolidation,20.1,0.0,1997-12-01,31.0,0.0,669,665,18700,49.0,5103.4,2019-03-01,0.0,17.938766,60,-13.195466
87514420,10000,10000, 36 months,13.9,341.73,C,2 years,RENT,72000.0,Verified,2016-08-01,Fully Paid,debt_consolidation,4.57,0.0,2010-10-01,9.0,2.0,689,685,7328,21.0,11856.6045,2018-07-01,0.0,22.965565,36,6.1886816
6825241,3500,3500, 36 months,15.8,122.85,C,5 years,RENT,29000.0,Source Verified,2013-08-01,Fully Paid,vacation,26.4,0.0,2007-03-01,6.0,0.0,694,690,2009,4.0,4231.7,2015-05-01,0.0,20.961416,36,6.968573
70730612,24000,24000, 60 months,24.9,704.3,F,10+ years,MORTGAGE,120000.0,Verified,2016-02-01,Charged Off,other,24.84,0.0,1997-05-01,14.0,5.0,664,660,11886,49.0,12384.14,2017-07-01,2995.62,16.95312,60,-9.679884
812962,17700,17700, 36 months,10.9,579.4,B,5 years,RENT,105600.0,Source Verified,2011-07-01,Fully Paid,credit_card,18.39,0.0,2001-05-01,14.0,0.0,709,705,24305,39.0,20858.04,2014-08-01,0.0,37.027454,36,5.9473433
74012024,35000,35000, 36 months,17.2,1252.56,D,2 years,RENT,100000.0,Source Verified,2016-03-01,Charged Off,credit_card,12.37,0.0,2005-05-01,10.0,0.0,719,715,15238,50.0,20709.61,2017-08-01,1716.5,17.01883,36,-13.609897
68578136,7000,7000, 36 months,16.5,248.15,D,,MORTGAGE,23000.0,Verified,2016-01-01,Fully Paid,debt_consolidation,26.1,0.0,2004-01-01,13.0,1.0,674,670,3206,34.0,8280.091,2017-04-01,0.0,14.981827,36,6.0956707
59142161,7500,7500, 36 months,12.6,251.59,C,1 year,RENT,28000.0,Source Verified,2015-09-01,Fully Paid,debt_consolidation,17.75,0.0,2004-12-01,8.0,0.0,674,670,6584,62.0,9043.855,2018-09-01,0.0,36.008953,36,6.86158
67407927,10000,10000, 36 months,11.9,332.1,C,10+ years,RENT,72000.0,Source Verified,2015-12-01,Fully Paid,credit_card,5.97,1.0,2008-09-01,13.0,1.0,674,670,24899,37.0,10874.049,2016-12-01,0.0,12.024888,36,2.9134963
56090287,18250,18250, 60 months,24.9,535.56,F,3 years,RENT,68000.0,Verified,2015-08-01,Charged Off,debt_consolidation,31.03,0.0,2006-01-01,8.0,0.0,704,700,4894,99.0,14582.84,2017-11-01,0.0,27.03957,60,-4.0188055
15399904,12000,12000, 36 months,8.0,381.04,A,8 years,MORTGAGE,92000.0,Not Verified,2014-04-01,Fully Paid,major_purchase,18.61,0.0,1990-04-01,35.0,0.0,744,740,21216,19.0,13147.57,2015-08-01,0.0,16.000328,36,3.1876955
62944118,18000,18000, 36 months,6.2,549.56,A,10+ years,MORTGAGE,90000.0,Source Verified,2015-10-01,Fully Paid,credit_card,7.47,0.0,2003-08-01,7.0,0.0,684,680,21293,68.0,19777.7,2018-10-01,0.0,36.008953,36,3.2920356
78923291,23500,23500, 36 months,14.4,808.44,C,10+ years,RENT,70000.0,Verified,2016-05-01,Fully Paid,debt_consolidation,29.32,0.0,2002-08-01,14.0,1.0,709,705,18835,51.0,27115.559,2017-07-01,0.0,13.996181,36,5.128452
19867842,20825,20825, 60 months,18.2,531.55,D,4 years,MORTGAGE,60000.0,Source Verified,2014-07-01,Charged Off,debt_consolidation,14.36,0.0,1996-03-01,8.0,0.0,724,720,8393,80.0,11439.87,2016-04-01,2598.49,21.027126,60,-9.01333
105944134,27600,27600, 60 months,12.7,624.32,C,10+ years,RENT,84000.0,Not Verified,2017-05-01,Charged Off,debt_consolidation,9.26,0.0,2002-10-01,10.0,0.0,664,660,16441,44.0,11999.34,2018-07-01,3143.28,13.996181,60,-11.304827
34271980,14175,14175, 60 months,14.3,332.12,C,,RENT,75000.0,Source Verified,2014-11-01,Fully Paid,debt_consolidation,6.83,0.0,2001-11-01,8.0,0.0,684,680,14110,95.0,19263.344,2018-04-01,0.0,40.97004,60,7.1793213
71632695,5000,5000, 36 months,13.6,170.09,C,6 years,RENT,57000.0,Source Verified,2016-02-01,Fully Paid,other,10.76,0.0,2011-04-01,6.0,0.0,699,695,6490,39.0,5945.3096,2018-09-01,0.0,30.982155,36,6.302064
47240461,7000,7000, 36 months,7.8,219.0,A,2 years,RENT,43000.0,Not Verified,2015-05-01,Fully Paid,debt_consolidation,18.42,0.0,2000-12-01,8.0,0.0,719,715,6884,26.0,7763.018,2017-04-01,0.0,23.031273,36,3.6334195
137659675,14000,14000, 60 months,26.3,421.74,E,9 years,RENT,51920.0,Verified,2018-08-01,Fully Paid,debt_consolidation,16.04,2.0,2011-05-01,5.0,1.0,669,665,5738,72.0,15840.581,2019-02-01,0.0,6.0452986,60,2.6294014
68714047,12000,12000, 36 months,8.3,378.2,B,3 years,RENT,80000.0,Not Verified,2016-02-01,Fully Paid,credit_card,10.98,0.0,2001-11-01,15.0,0.0,679,675,14330,44.0,13601.184,2019-02-01,0.0,36.008953,36,4.4477324
40373006,10000,10000, 36 months,8.1,314.2,B,3 years,MORTGAGE,80000.0,Not Verified,2015-02-01,Fully Paid,debt_consolidation,11.69,2.0,1993-04-01,5.0,0.0,664,660,3447,86.0,11306.444,2018-02-01,0.0,36.008953,36,4.3548145
122272873,22000,22000, 36 months,9.9,709.16,B,5 years,MORTGAGE,55000.0,Source Verified,2017-11-01,Fully Paid,debt_consolidation,23.43,0.0,2006-03-01,6.0,0.0,714,710,8687,31.0,24058.248,2018-12-01,0.0,12.977679,36,3.118558
66094186,7750,7750, 36 months,18.0,280.96,E,7 years,RENT,34000.0,Verified,2015-11-01,Charged Off,credit_card,21.71,0.0,2000-10-01,8.0,0.0,699,695,6746,40.0,8357.16,2018-04-01,0.0,28.978008,36,2.6114416
85643678,16000,16000, 36 months,12.7,537.49,C,3 years,RENT,50000.0,Source Verified,2016-07-01,Fully Paid,debt_consolidation,15.31,1.0,2003-04-01,16.0,1.0,674,670,11440,52.0,19093.693,2018-10-01,0.0,27.006714,36,6.4451942
62117116,15000,15000, 36 months,8.1,471.3,B,5 years,MORTGAGE,55000.0,Not Verified,2015-10-01,Fully Paid,debt_consolidation,25.88,1.0,1994-08-01,8.0,0.0,719,715,12200,33.0,16932.11,2018-06-01,0.0,32.000656,36,4.2935767
55554355,4000,4000, 36 months,17.8,144.33,D,< 1 year,OWN,45452.0,Source Verified,2015-08-01,Fully Paid,debt_consolidation,7.31,0.0,2005-12-01,12.0,0.0,689,685,6389,42.0,5191.854,2018-08-01,0.0,36.008953,36,9.932117
23915315,16000,16000, 60 months,15.6,385.79,D,3 years,RENT,44000.0,Source Verified,2014-08-01,Charged Off,debt_consolidation,21.41,0.0,2005-02-01,6.0,0.0,664,660,9975,77.0,5351.68,2015-03-01,2651.15,6.965235,60,-13.3104
1241985,20000,20000, 36 months,7.0,625.81,A,10+ years,MORTGAGE,90000.0,Not Verified,2012-05-01,Fully Paid,home_improvement,16.09,0.0,1995-02-01,7.0,0.0,749,745,84853,54.0,22528.96,2015-05-01,0.0,35.976097,36,4.214935
10111629,11000,11000, 36 months,9.6,353.24,B,10+ years,MORTGAGE,75000.0,Source Verified,2014-01-01,Charged Off,debt_consolidation,15.71,0.0,1996-07-01,10.0,0.0,729,725,16519,57.0,6086.2,2014-06-01,4320.0,4.9610877,36,-14.890303
24234730,1000,1000, 36 months,16.2,35.31,D,10+ years,MORTGAGE,113000.0,Not Verified,2014-08-01,Fully Paid,major_purchase,20.77,0.0,2000-05-01,27.0,0.0,689,685,47706,65.0,1172.2,2015-11-01,0.0,15.014682,36,5.7399983
120174565,15000,15000, 36 months,7.0,463.64,A,< 1 year,MORTGAGE,195000.0,Source Verified,2017-10-01,Fully Paid,home_improvement,9.03,0.0,2001-07-01,14.0,0.0,729,725,66937,28.0,16154.205,2019-02-01,0.0,16.033184,36,2.5649002
72743927,21000,21000, 60 months,11.4,461.53,B,10+ years,RENT,52000.0,Verified,2016-02-01,Fully Paid,debt_consolidation,31.71,1.0,1995-10-01,13.0,0.0,724,720,8325,28.0,25105.398,2018-04-01,0.0,25.955359,60,3.9099033
33141498,8275,8275, 36 months,16.2,292.12,D,10+ years,RENT,46022.0,Verified,2014-11-01,Charged Off,debt_consolidation,28.32,0.0,2002-04-01,13.0,0.0,679,675,14181,42.0,4489.47,2016-01-01,699.4,13.996181,36,-15.24886
31617551,11850,11850, 36 months,13.9,404.89,C,3 years,RENT,35000.0,Source Verified,2014-11-01,Charged Off,debt_consolidation,23.29,0.0,2000-11-01,19.0,0.0,714,710,11304,32.0,9797.97,2016-10-01,494.7,22.998419,36,-5.7722373
71905617,8000,8000, 36 months,6.9,246.91,A,3 years,RENT,40000.0,Not Verified,2016-02-01,Fully Paid,credit_card,20.91,0.0,2006-11-01,6.0,0.0,689,685,5828,40.0,8322.38,2016-09-01,0.0,6.9980903,36,1.3432496
118229649,32000,32000, 36 months,7.2,991.15,A,2 years,OWN,115000.0,Verified,2017-09-01,Fully Paid,debt_consolidation,20.25,0.0,1997-08-01,13.0,0.0,724,720,35373,55.0,34509.535,2019-02-01,0.0,17.01883,36,2.614099
83498278,10000,10000, 60 months,26.4,302.32,F,6 years,MORTGAGE,67000.0,Source Verified,2016-06-01,Fully Paid,debt_consolidation,21.83,1.0,2005-09-01,13.0,1.0,674,670,5562,28.0,12557.483,2017-07-01,0.0,12.977679,60,5.114967
53455194,15000,15000, 60 months,15.6,361.67,D,10+ years,MORTGAGE,135000.0,Verified,2015-07-01,Fully Paid,debt_consolidation,16.15,0.0,1985-04-01,25.0,1.0,674,670,16534,41.0,17344.27,2016-08-01,0.0,13.043389,60,3.1256926
28122061,10225,10225, 60 months,24.0,294.63,F,10+ years,MORTGAGE,63878.0,Source Verified,2014-10-01,Fully Paid,debt_consolidation,35.04,0.0,1985-12-01,21.0,0.0,689,685,41906,69.0,17006.148,2018-04-01,0.0,41.98854,60,13.26386
74642344,14000,14000, 60 months,9.7,295.74,B,10+ years,MORTGAGE,121000.0,Not Verified,2016-04-01,Fully Paid,debt_consolidation,34.4,0.0,2000-07-01,9.0,0.0,774,770,540,4.0,16392.836,2018-05-01,0.0,24.969711,60,3.418337
90398428,12000,12000, 36 months,13.4,407.17,C,1 year,RENT,52000.0,Source Verified,2016-09-01,Fully Paid,credit_card,32.82,0.0,2002-08-01,11.0,0.0,694,690,10044,70.0,14101.69,2018-08-01,0.0,22.965565,36,5.8380294
66402828,35000,35000, 60 months,21.9,966.47,F,10+ years,OWN,80000.0,Verified,2015-12-01,Fully Paid,debt_consolidation,15.87,0.0,2003-05-01,8.0,0.0,729,725,6326,40.0,50520.22,2018-04-01,0.0,27.992361,60,8.868697
57802596,7200,7200, 36 months,12.2,240.15,C,5 years,MORTGAGE,25000.0,Verified,2015-08-01,Fully Paid,debt_consolidation,31.16,0.0,2004-03-01,9.0,0.0,674,670,22433,84.0,8452.458,2017-07-01,0.0,22.998419,36,5.798417
56071936,20000,20000, 60 months,16.5,492.23,D,,RENT,56510.52,Verified,2015-08-01,Charged Off,debt_consolidation,37.87,1.0,1967-01-01,9.0,1.0,664,660,13251,67.0,19868.05,2017-12-01,6104.0,28.025217,60,-0.13194922
63180427,8000,8000, 36 months,13.3,270.83,C,5 years,RENT,102000.0,Source Verified,2015-10-01,Fully Paid,debt_consolidation,29.6,0.0,1996-06-01,25.0,0.0,684,680,21201,62.0,9742.853,2018-12-01,0.0,38.0131,36,7.2618856
6739483,7200,7200, 36 months,14.3,247.24,C,6 years,RENT,40000.0,Source Verified,2013-09-01,Fully Paid,debt_consolidation,23.1,0.0,2003-11-01,11.0,0.0,704,700,19264,80.0,7286.05,2013-10-01,0.0,0.98564655,36,0.39837873
46814293,35000,35000, 36 months,23.9,1372.97,F,2 years,MORTGAGE,160000.0,Source Verified,2015-04-01,Fully Paid,small_business,12.48,0.0,2002-05-01,15.0,1.0,694,690,14600,42.0,48873.598,2017-10-01,0.0,30.029364,36,13.21295
56562647,35000,35000, 36 months,13.3,1184.86,C,10+ years,MORTGAGE,120000.0,Verified,2015-07-01,Fully Paid,credit_card,17.03,0.0,1992-11-01,7.0,0.0,679,675,49879,95.0,36667.8,2015-12-01,0.0,5.0267973,36,1.5883816
4275524,35000,35000, 60 months,23.6,999.38,F,10+ years,MORTGAGE,90000.0,Verified,2013-04-01,Fully Paid,debt_consolidation,18.4,0.0,2003-05-01,16.0,0.0,669,665,29537,90.0,59845.465,2017-11-01,0.0,55.03193,60,14.197408
125851656,7200,7200, 36 months,21.4,272.93,D,,RENT,12000.0,Verified,2017-12-01,Charged Off,major_purchase,26.0,0.0,2014-08-01,12.0,0.0,714,710,650,20.0,1343.2,2018-06-01,0.0,5.979589,36,-27.114815
11216428,6500,6500, 36 months,12.8,218.55,B,3 years,MORTGAGE,44000.0,Verified,2014-02-01,Fully Paid,debt_consolidation,15.28,1.0,2004-09-01,7.0,0.0,704,700,5910,41.0,7867.423,2017-02-01,0.0,36.008953,36,7.012425
53684901,13925,13925, 36 months,7.8,435.66,A,< 1 year,RENT,38000.0,Not Verified,2015-07-01,Fully Paid,credit_card,8.64,0.0,1997-11-01,5.0,0.0,724,720,13790,54.0,15720.089,2018-07-01,0.0,36.008953,36,4.297041
49923607,16000,16000, 60 months,16.9,397.56,D,5 years,RENT,80000.0,Verified,2015-05-01,Fully Paid,credit_card,5.64,0.0,2006-03-01,6.0,0.0,694,690,15077,97.0,22869.125,2018-10-01,0.0,41.03575,60,8.586407
1249133,8650,8650, 36 months,10.7,282.13,B,,OWN,45000.0,Source Verified,2012-04-01,Fully Paid,other,16.27,0.0,1980-10-01,7.0,0.0,719,715,4061,24.0,10156.52,2015-05-01,0.0,36.961746,36,5.80547
61319319,13100,13100, 36 months,16.9,466.99,D,8 years,RENT,45500.0,Verified,2015-10-01,Fully Paid,other,7.41,0.0,2006-11-01,7.0,0.0,699,695,10023,49.0,13357.81,2015-11-01,0.0,1.0185014,36,0.656004
125939940,20000,20000, 60 months,20.0,529.88,D,,RENT,50000.0,Not Verified,2017-12-01,Charged Off,debt_consolidation,11.23,2.0,2001-11-01,5.0,0.0,704,700,3202,21.0,4840.62,2018-04-01,2743.32,3.975441,60,-15.15938
42283503,23000,23000, 36 months,6.3,703.78,A,4 years,MORTGAGE,75000.0,Source Verified,2015-03-01,Fully Paid,debt_consolidation,13.01,0.0,1996-10-01,15.0,0.0,719,715,56268,40.0,25319.596,2018-03-01,0.0,36.008953,36,3.361733
134767420,6000,6000, 36 months,10.5,195.19,B,3 years,RENT,62000.0,Not Verified,2018-06-01,Fully Paid,major_purchase,10.18,0.0,2004-10-01,7.0,1.0,674,670,1169,10.0,6122.448,2018-08-01,0.0,2.004148,36,0.68026805
60941382,6400,6400, 36 months,7.8,200.23,A,10+ years,RENT,80000.0,Not Verified,2015-09-01,Fully Paid,credit_card,15.97,0.0,2001-11-01,10.0,0.0,704,700,19351,83.0,7145.4395,2017-11-01,0.0,26.021069,36,3.882497
59421507,12000,12000, 60 months,9.1,250.1,B,10+ years,MORTGAGE,58000.0,Verified,2015-09-01,Fully Paid,debt_consolidation,26.36,0.0,1996-05-01,19.0,0.0,709,705,12423,29.0,14229.839,2018-04-01,0.0,30.982155,60,3.716398
30255934,35000,35000, 36 months,7.1,1082.62,A,2 years,RENT,192000.0,Verified,2014-10-01,Fully Paid,credit_card,7.47,0.0,1995-01-01,19.0,0.0,709,705,31332,46.0,38961.527,2017-10-01,0.0,36.008953,36,3.7728832
50223218,15000,15000, 36 months,12.6,503.18,C,< 1 year,RENT,62400.0,Verified,2015-05-01,Fully Paid,other,4.27,0.0,2002-11-01,6.0,0.0,684,680,7662,72.0,18106.553,2018-06-01,0.0,37.027454,36,6.903451
90236797,24950,24950, 60 months,13.4,573.97,C,10+ years,MORTGAGE,52000.0,Not Verified,2016-09-01,Fully Paid,debt_consolidation,25.66,0.0,2004-01-01,16.0,0.0,789,785,2677,6.0,29686.754,2018-05-01,0.0,19.942915,60,3.796997
3345867,15000,15000, 36 months,11.1,492.08,B,10+ years,RENT,122000.0,Not Verified,2013-02-01,Fully Paid,credit_card,23.96,0.0,2003-05-01,15.0,0.0,679,675,12336,81.0,16742.969,2014-10-01,0.0,19.942915,36,3.8732638
81346393,2000,2000, 36 months,19.9,74.32,D,5 years,RENT,24000.0,Source Verified,2016-06-01,Fully Paid,moving,19.9,0.0,2010-10-01,4.0,0.0,699,695,1098,84.0,2628.4048,2018-09-01,0.0,27.006714,36,10.473413
118309942,5000,5000, 36 months,14.0,171.09,C,6 years,RENT,69000.0,Verified,2017-09-01,Fully Paid,moving,21.41,6.0,2001-10-01,16.0,0.0,714,710,648,4.0,5364.496,2018-06-01,0.0,8.969383,36,2.429974
46115867,3200,3200, 36 months,8.1,100.55,B,10+ years,MORTGAGE,115000.0,Not Verified,2015-04-01,Fully Paid,home_improvement,8.53,0.0,1996-03-01,26.0,0.0,694,690,21056,41.0,3616.5771,2018-04-01,0.0,36.008953,36,4.3393455
77358540,31000,31000, 36 months,18.2,1124.62,D,< 1 year,RENT,75000.0,Verified,2016-04-01,Fully Paid,debt_consolidation,9.36,0.0,2003-08-01,10.0,0.0,719,715,165,0.0,32976.82,2016-08-01,0.0,4.008296,36,2.1256132
4527881,10000,10000, 36 months,17.2,357.88,C,,RENT,61000.0,Verified,2013-05-01,Fully Paid,debt_consolidation,22.06,0.0,1974-11-01,17.0,4.0,674,670,3893,20.0,12883.328,2016-05-01,0.0,36.008953,36,9.611094
111684118,11200,11200, 60 months,21.4,305.84,D,2 years,RENT,45000.0,Verified,2017-07-01,Fully Paid,debt_consolidation,31.2,0.0,2005-05-01,11.0,0.0,684,680,13934,56.0,12435.007,2018-01-01,0.0,6.0452986,60,2.2053692
